,gPC_1,gPC_2,gPC_3,gPC_4,gPC_5,gPC_6,gPC_7,gPC_8,gPC_9,gPC_10,gPC_11,gPC_12,gPC_13,gPC_14,gPC_15,gPC_16,gPC_17,gPC_18,gPC_19,gPC_20,gPC_21,gPC_22,gPC_23,gPC_24,gPC_25,gPC_26,gPC_27,gPC_28,gPC_29,gPC_30,gPC_31,gPC_32,gPC_33,gPC_34,gPC_35,gPC_36,gPC_37,gPC_38,gPC_39,gPC_40
Urate.all_ethnicities.both.static_med_corrected.RAW,-2.992402952672701e-11,1.075660306586247e-11,-4.877028192072498e-11,1.415276218198272e-11,7.938006736581528e-12,-7.921379746481264e-12,-7.128470909578263e-12,-6.655497932001222e-12,6.685695655916898e-14,-7.728953496922801e-12,-8.708403802873315e-12,-5.2636285594741235e-12,-7.72865084680378e-13,3.5173659907947675e-12,-2.3514164200464156e-12,1.444567569380457e-12,3.883711775887908e-12,2.481092799565141e-12,2.0064518815895296e-12,7.887051647663938e-13,-3.0759726397874605e-13,-2.4976839210426696e-12,1.6148424137796658e-12,2.5565346769564737e-12,-2.523702531956406e-12,-1.0206367210585485e-12,-1.5038683736929296e-13,-2.3967667314694687e-12,1.8697602438961753e-13,8.285077692892541e-13,-4.525533075186208e-13,1.6456994511825632e-12,-8.167768754710067e-13,1.040733113229884e-12,1.010761792658067e-13,1.130065021837154e-12,-1.3009144795924974e-13,2.014965324923418e-12,1.13737327833466e-12,1.026648603469693e-12
Urate.all_ethnicities.both.dynamic_med_corrected.RAW,-7.609086297325044e-12,-1.2145331304369172e-11,2.5694753752378067e-11,1.9512585189342196e-11,8.862379754744308e-12,-1.1587534001037983e-11,-1.220917258952396e-11,-1.254195205168789e-11,-8.973270901250418e-13,-9.7255696857811e-12,6.034321347024482e-13,-1.1883721151293402e-11,-5.93662841120234e-12,4.335776824168682e-12,-8.187453082086224e-12,4.071270412863753e-12,1.7906635135572289e-12,2.383722259263371e-12,-9.23413976271406e-13,5.957061749005397e-12,1.965397278636643e-12,-4.633116763580309e-12,8.639634109885462e-13,5.222156130910935e-12,1.2366925416916086e-12,-9.63866963485955e-13,5.850752173906151e-14,-6.675943857276e-13,9.963921646305604e-13,9.854832347092627e-13,-1.2798022927163733e-13,2.1715997395799978e-12,3.3039468479354655e-12,6.335850791532459e-13,2.3599614203765384e-13,1.6388753311410235e-12,2.40593094172937e-13,1.7838079008565534e-12,1.0291541629135714e-12,-1.1958176884399073e-12
Urate.all_ethnicities.both.original.RAW,-0.021531153846668833,0.010178597427014496,-0.004543776752844883,0.015941621109021503,0.012633672741399942,-0.01412958871395466,-0.0016002503133911844,-0.01061797400963621,0.005946608422777835,0.0061461926708863265,0.0049289852452329376,0.0008438120326599604,0.0025137773574018638,-0.0007554396971774849,0.0017538099708878088,-0.0004876458500033612,-0.0016079801005137722,0.004407886565329812,-0.0027348767709353488,0.008549693629035186,0.006331969610033854,-0.0015738883649840355,-0.00546446700415979,0.004381358984519884,0.004775681987184758,-0.0003740823268189503,0.002078386000677069,0.007233305458633833,0.0015528928713060542,0.008074008449424805,0.004387157896342935,0.0015364987568871682,0.008655490459576561,-0.006559572203309629,-0.0025278951131926385,0.00033608725164411694,-0.0015762906747183532,-0.0015244491163698194,-0.0014653677955286778,0.00043645486590700947
Urate.all_ethnicities.both.2nd_visit.original.RAW,-0.25553000679640087,0.0956422218894204,-0.09503437342865705,0.011704219194898806,-0.12023662170289667,-0.10654363802475057,-0.06169858289248774,-0.14067992299927393,0.18503869956435495,0.2526844940722869,0.4543095648004139,-0.3052702340389542,-0.029937832666675525,0.04641032056594783,-0.04027981946054908,-0.005285125872824465,-0.013755300930516103,-0.05911035690611874,0.0035116990068423215,-0.0067686930333645924,-0.028303885336612912,0.013925840492108373,0.0255008839791193,-0.006114353212272713,0.0024439991235602095,0.02518120178301246,0.006561301775100887,0.014277663199716443,-0.006688799235509097,-0.007854510657617487,-0.02674188499257429,0.049538276524449205,-0.002425318292002566,-0.009452251900400636,-0.009929249294287953,-0.024837627126059462,-0.00027619236492461285,0.01355198288276797,0.030448136070378527,-0.013169424284225234
Urate.all_ethnicities.both.original.with_med_correction.RAW,-0.02202086306828778,0.009383613622123718,-0.00432413153894053,0.01551801559696555,0.01255834796851187,-0.01398476618135559,-0.0014349329031505854,-0.010564908341073105,0.005823217454460079,0.006116023749463582,0.0050895658584028895,0.0007432546749468028,0.0024633076794516357,-0.0011856120549627266,0.0016808107296502931,-0.0005840413755799852,-0.0015512843000016414,0.004438412562347466,-0.0026678727512944593,0.008318220940226374,0.00615337411099927,-0.0014965865427654015,-0.005457000974332114,0.004389450248355016,0.004668948736276854,-0.00043625837854993757,0.0020383505133688873,0.007224885917203673,0.0016173634559535919,0.008141433261882861,0.004452471359807625,0.0016553055145364943,0.008546602365490406,-0.0065360255955935614,-0.0024667219291310207,0.00040447032697774873,-0.0015289109429910952,-0.0014654749683174412,-0.0014583206893094814,0.0003835972149108821
Mean_corpuscular_haemoglobin_concentration.all_ethnicities.both.static_med_corrected.RAW,2.1407355030365492e-11,-4.253126619213571e-12,-2.2254024305351675e-11,-3.09723983770894e-11,6.5788866956908456e-12,1.3707473325940325e-11,9.289774440912348e-12,1.3700485364193871e-11,1.910023055549183e-12,6.3543555457936265e-12,8.229674096940963e-12,3.205742085513428e-12,2.2084314745970396e-12,-9.447834382364458e-12,6.021567112468769e-12,-5.536218708556302e-12,-2.4876565621566736e-12,-1.9845971131280024e-13,1.3613082856382933e-13,-3.4646245250327762e-12,-1.170700854471168e-12,2.552739841918202e-12,-1.5870624850719199e-12,-3.3713483619006863e-12,-1.415156388250514e-13,7.552763090641257e-13,1.2662398914754818e-14,9.271948489443014e-13,-6.45071894173299e-13,-3.4967259885066813e-13,-2.0561259880546232e-13,-5.474343078013204e-13,-2.9277573955081348e-12,3.141508003891798e-13,8.521825184733968e-14,-1.095272128627982e-12,6.265390436874161e-13,-9.862832184824493e-16,1.1678788435571512e-12,1.0430028001910085e-12
Mean_corpuscular_haemoglobin_concentration.all_ethnicities.both.dynamic_med_corrected.RAW,8.725806872843003e-12,1.5293026851806032e-12,-4.3678443863139525e-12,-1.0984455085116743e-11,6.241575234901997e-13,2.9353146378365266e-12,6.505598399275354e-13,1.7024284969968963e-13,1.856969041652347e-12,2.1739795006592134e-12,8.325176740254482e-12,-1.4779668664989094e-12,-7.049799027125108e-13,-2.8246412030927248e-12,1.9183091322963865e-12,1.6319603513094467e-12,-1.7299236672069088e-12,5.656790510943202e-13,-7.257304973739404e-14,-2.17710178048045e-12,-8.072073846626084e-13,-4.116552433305073e-13,-1.5128131256832103e-12,-1.9032730935134936e-12,1.5607996644490197e-12,8.868092512799752e-13,2.1680433688308567e-14,2.968168922633701e-12,-2.655391091414093e-14,1.658384136926058e-13,-1.1297329723037058e-12,1.2089217355161964e-12,-4.2484950142335736e-14,5.436824857310028e-13,-9.557776333610898e-13,4.267959194898793e-14,7.958580301448723e-13,1.771575441741752e-12,2.0102156397355713e-12,-8.979402173883014e-13
Mean_corpuscular_haemoglobin_concentration.all_ethnicities.both.original.RAW,-0.027840641557894112,0.013319814051223398,-0.007880596140985555,0.012682230980073166,0.00957221254950048,-0.009846223929002484,-6.356000229145177e-05,-0.00927528522555225,0.007516234101770299,0.0050096456564519805,0.0034642215828960296,0.0008372398059776078,-0.0009866400163064803,0.0011705349064526599,0.001239574026435378,0.0011726929575063456,-0.000773447549282342,0.005335335673406842,-0.002476850490170227,0.006663796233681777,0.006062684863609103,-0.0019605698850729022,-0.004494278475122501,0.0033928427553855532,0.002773248779473683,-0.0015348244110080231,0.003241201888397788,0.007346011292066801,0.0017805891455939633,0.0081473733196045,0.004698791591437131,0.0028680301096244225,0.007349578799366365,-0.006410949475677835,-0.0021611797193277,-0.000143035088214043,-0.0010077092345040326,-0.0022496088627189013,-0.0014487004655215838,-8.452563004448335e-05
Mean_corpuscular_haemoglobin_concentration.all_ethnicities.both.2nd_visit.original.RAW,-0.2650582771797965,0.10583585955429287,-0.09068656235694232,0.006141964709158465,-0.12843073554845882,-0.10095099230624416,-0.06884112867832488,-0.14208915404761013,0.1853447720388011,0.2575185089160817,0.460992248336026,-0.3049574874964113,-0.03810666090613633,0.052978001325030256,-0.04082757575325339,-0.006154684949121039,-0.01485249760754491,-0.06167550552518888,0.001085729262351579,-0.013673454746265318,-0.020657439451375263,0.01104455403495759,0.023784057372943035,-0.012387155967398918,0.00786676661859587,0.025375852538932483,0.0048267169362249795,0.009018575665966205,-0.004257094487695442,-0.004403486611057782,-0.02327424782126663,0.048220266708485386,0.006374627106962376,-0.011892622475374728,-0.011180790528186341,-0.02036193688360487,0.0002583322907875708,0.015803989001700724,0.03174642695022745,-0.014780078685440937
Mean_corpuscular_haemoglobin_concentration.all_ethnicities.both.original.with_med_correction.RAW,-0.027859039963612484,0.013294676822497936,-0.007884411693053399,0.012656279011702373,0.009559398905791466,-0.009834073255659923,-5.8014496860336705e-05,-0.00927014149722802,0.007506617985139296,0.005005011149478133,0.00346037100041156,0.0008354244930896985,-0.0009911675264137223,0.0011496187720464544,0.001235332596909994,0.0011724634730742602,-0.0007693022950143134,0.005335287274826342,-0.00247220516450092,0.006650732089211699,0.006052627274435801,-0.001957715024316283,-0.0044895422701759155,0.0033922431941668667,0.0027648569566524764,-0.0015365134638266693,0.0032385340154072813,0.007342820341713448,0.0017829810541282634,0.008149580951294517,0.004702438473410726,0.0028720243598090583,0.007343800974739747,-0.0064098934786051805,-0.0021605708091798504,-0.0001390781703213088,-0.001004609005768619,-0.0022473249233882224,-0.0014483479586323107,-8.894047298041147e-05
Creatinine.all_ethnicities.both.static_med_corrected.RAW,-1.2616167860056138e-11,6.696967040992328e-13,-2.948530988622777e-11,8.033921391898699e-12,1.8600829239789578e-11,1.3285131457492385e-12,4.563598674162742e-13,1.8994996191275737e-12,-1.0295657956738537e-12,-3.728679126889812e-12,-3.2876309880523732e-12,-1.482893713304065e-12,3.4224126817157683e-13,-2.924939555224369e-13,-1.4785508283226242e-12,1.88418831771084e-12,1.2685378876310703e-12,8.363741204960354e-13,9.979617707947843e-13,-9.026303261477158e-13,-1.5016862906226366e-12,-1.8029901212433038e-12,1.1677177777977487e-12,5.983200055869246e-13,-1.0069261266692347e-12,6.534275257644402e-13,8.324024726870352e-13,-1.1849118434342653e-12,2.0785160197993488e-13,3.2958843127992195e-14,-1.015890647241883e-15,1.7437564879350409e-12,7.849619686711208e-13,-3.2955677376133527e-13,-5.672415134503088e-13,3.6373872826196774e-14,-2.538373279021792e-13,5.350019955355505e-13,-9.363570229831223e-14,-1.8041932607485364e-12
Creatinine.all_ethnicities.both.dynamic_med_corrected.RAW,-4.377190410078907e-13,2.664845195801065e-12,-1.6968930898107764e-11,4.1345994213838946e-12,1.1503427097858006e-11,-1.610038320138359e-12,-8.577251940447196e-13,-6.699761369570631e-13,-2.3712162101696003e-12,-2.092074839235262e-12,-2.76393055888951e-12,3.8089172968170317e-13,-5.214206055235541e-13,-6.92526558429391e-13,-5.621254057521331e-13,8.030844875907845e-13,1.1465696090951087e-12,6.119909714080801e-13,5.14539479547825e-13,1.5488447043566095e-13,1.9594189193376914e-13,-1.6631165005296483e-12,-5.634700765551995e-14,8.580018008749101e-13,-1.3819350155011957e-12,-7.101567233388999e-13,-4.786170141327064e-13,4.3322707895262464e-13,2.4188566934296906e-14,1.2769566139687096e-12,-4.626765698631109e-13,1.8773866766313997e-12,-7.93702741154282e-13,6.414862863067855e-13,1.751493577359667e-13,2.5631489792069927e-13,2.136009332568821e-13,1.1142410689812817e-12,1.1468539114316314e-12,-2.3394707401692447e-14
Creatinine.all_ethnicities.both.original.RAW,-0.012109913200959532,0.02206332199554661,-0.0029123917264044564,0.013909705930720401,0.004077282712705922,-0.013599891857848578,-0.0032440999119097837,-0.013449512745954835,0.006453614376042715,0.007156854176487328,0.003333969748039861,-0.0002703469363851505,0.00019681524254061965,0.00268160829399533,0.0021640522087790744,-0.0011316734190996262,-0.0011448092411357037,0.002886385762925931,-0.0024336081842511,0.008443013329103981,0.0055093261552587236,-0.001174256956436623,-0.0042971988847913395,0.0037871528260625307,0.0036697190879650165,-0.0022170966508405663,0.0029268629846537666,0.006673808145110729,0.002111973195508794,0.008559182697443603,0.003820282571290925,0.0015997528364331138,0.008485956695394306,-0.0064705470024760915,-0.003251034219477788,0.00019662993128539567,-0.0022761096928755383,-0.0018167188909524277,-0.001087573692307493,-0.0006912418680235064
Creatinine.all_ethnicities.both.2nd_visit.original.RAW,-0.2528602890157502,0.1054258142618162,-0.09009206630259015,0.007580381236519816,-0.12739168522692576,-0.1090494473682086,-0.06370320660266224,-0.14877991492020629,0.1853580395101513,0.2575784814893272,0.4588162170952079,-0.30819233667350954,-0.03015534311172713,0.05185152820879715,-0.03992437615327812,-0.00619473903487087,-0.010520496154209117,-0.06405511577346674,0.0037056283538762186,-0.008142396247725777,-0.026658031258487907,0.010675340724425655,0.025884005556019232,-0.009661573778875002,0.006385397170161603,0.02268898596512026,0.008878608562511981,0.016703789358512817,-0.006006716413181578,-0.006242004348510104,-0.026094753729737297,0.05168453336115855,-0.0001915431159238458,-0.010699786541384758,-0.010216457507864422,-0.02356303668084391,-0.003224132826102351,0.012798045869907217,0.03329019693259586,-0.012930170001350768
Creatinine.all_ethnicities.both.original.with_med_correction.RAW,-0.012234508439587243,0.021924727654030324,-0.0031131937959070913,0.013696187875625187,0.00404923601658233,-0.013432960963476695,-0.003164746536618258,-0.013332132181297727,0.0063100316255263866,0.0070641011113863,0.003191358182676984,-0.00022424297570958963,0.00010592937850934279,0.002420947274555726,0.0020636757360882867,-0.001150057746662054,-0.0010763104209318454,0.002833222749975963,-0.002373030140412197,0.00823834023034411,0.0053822417001725955,-0.0011227491449915213,-0.004244810939463387,0.0037790064952930216,0.003584007215283704,-0.0022700235851593467,0.0029245655724700883,0.006662284474293177,0.002155557165135506,0.008598626726922989,0.0038238284354821252,0.0016459919124986028,0.008395677409109533,-0.006478367400179206,-0.0032312801743357776,0.00023719865110702882,-0.0022514163433547717,-0.0017671730086533978,-0.001072071845940039,-0.0007272035109879566
Whole_body_fat_mass.all_ethnicities.both.static_med_corrected.RAW,-7.337948131468193e-12,1.424229379308954e-11,-7.191674964187668e-11,-4.5394263537243154e-11,2.022335079227376e-11,2.5449809021251633e-11,1.9901922482177488e-11,1.921500383330922e-11,7.956320638717124e-12,2.195278214063646e-11,1.7233148665183344e-11,7.268138311730018e-12,7.787412179253965e-12,-1.1785041847871328e-11,9.32790971013538e-12,-6.159203260003012e-12,-5.118488570257388e-12,-9.953838334921439e-13,4.2026922279898507e-13,-4.569035052518547e-12,-6.616976829031828e-13,2.4149175684833813e-12,-1.5188409429756745e-12,-4.665196005714534e-12,-8.016703926515407e-13,1.2270559231891424e-12,-2.195004851069148e-13,4.861800507243949e-12,-3.3575721042317193e-12,1.0592039092746669e-12,1.089052732800903e-12,-5.554445433430683e-13,-3.4414779540922988e-12,-1.344956111223768e-12,-2.1038752322385132e-14,-2.981881886466099e-12,2.0650700910074054e-13,-3.689496841347485e-13,2.0383818701310953e-12,-2.2772125266185325e-13
Whole_body_fat_mass.all_ethnicities.both.dynamic_med_corrected.RAW,-1.0093500851037589e-11,4.188095869742904e-12,2.250832701741506e-12,-1.3758983984516332e-11,-1.2560375565651243e-11,-6.330877731668022e-13,4.4836085924079576e-13,-4.075864162120535e-14,-2.4462592474496994e-13,2.31629032334241e-12,-1.878493779463571e-12,1.9345485318818063e-12,1.9794285697183494e-12,4.49209648471252e-13,-3.566713353752572e-14,-1.9401101476042818e-12,2.32940917527957e-13,-2.901497359306692e-13,2.7583753097830984e-13,6.884796051801474e-13,1.6281629030922738e-12,5.806944303784032e-13,-5.828010660898457e-13,2.6016774623777033e-13,-1.994139261575956e-14,-7.994034119923897e-13,-5.726147904782477e-13,-6.134303735247277e-13,-2.2473817941005388e-13,-3.7357376527538623e-13,1.626212860334338e-13,-2.3729941778491892e-12,-3.5247730975532324e-13,-2.6516140442453937e-13,-5.287929881789455e-14,-1.8940313388691512e-13,-2.527203921429155e-13,-1.0557031699146875e-12,-9.787458522720992e-13,1.0417766469766202e-12
Whole_body_fat_mass.all_ethnicities.both.original.RAW,-0.011174659953874934,0.03727043081532721,-0.0020658752161929073,0.023342130190732748,0.012086757915530266,-0.00928056105610648,-0.0001560184717192248,-0.008766206244978685,0.0072067840845799315,0.007351836310815347,0.006910927886174133,0.0027482706956755225,0.003149198845272168,0.0018696875930130545,-0.0006029048063858665,-0.0015127701545127965,-0.001594070765481814,0.005036045495688813,-0.0036972529336623855,0.011935860393201205,0.008564775479044147,-0.0020973608938530427,-0.0071167277334769205,0.005471130305049793,0.004989805781275746,-0.0005010379303108762,0.0020066382558920804,0.007342501039591324,0.0021280979621400658,0.006892552330088395,0.00431067301525219,0.00108856205404805,0.007300038203936345,-0.008668282076924369,4.8678797048456746e-05,0.0005804898829170015,-0.0027133826119917705,0.00028834832107417393,-0.0036857483202736743,0.003070385762374442
Whole_body_fat_mass.all_ethnicities.both.2nd_visit.original.RAW,-0.2377918177949052,0.11586899646045035,-0.07698902946006611,0.01739407529811049,-0.10708643719334333,-0.09284020836138958,-0.06443169324848123,-0.12973334942685605,0.17176624171174393,0.24575493458340625,0.43968497964668835,-0.281597877417101,-0.03944792524267291,0.04899288992600874,-0.03962467499769303,-0.014016005243217956,-0.0164632551309958,-0.056840467453666256,-0.0008823262243593845,-0.005051786116224501,-0.01965377618085078,0.013669794349732707,0.014058815171131323,-0.007708664345136775,0.006828977719384799,0.026944283014919957,0.00910185268447916,0.00838660512868257,-0.0033701871730107335,-0.0002485800575200478,-0.02596392802837851,0.04456617638110173,0.005955184644150821,-0.014781747049818215,-0.00885839652027476,-0.01663431431436387,-0.0007386343828021426,0.015599498045223165,0.03414587922617706,-0.012951581355947957
Whole_body_fat_mass.all_ethnicities.both.original.with_med_correction.RAW,-0.01076787921182618,0.03713598755111885,-0.002070857717421106,0.023230130449020822,0.011854220606196416,-0.00906431759230318,-0.00013225723198191042,-0.008598727115588522,0.006979144288702065,0.007275403453165196,0.006773891032623168,0.002816616631418347,0.003095011984097368,0.0016012807466014196,-0.000701201884831476,-0.0015485299307301597,-0.0015537439983650623,0.004953582511248136,-0.003602237436193663,0.011736889044548069,0.00839032779575867,-0.002005853532100227,-0.0070589809440426594,0.005475960425708471,0.0048752458085464245,-0.0005019695380141963,0.0020280719618357,0.007281928791229209,0.0021989864120901454,0.006905085390172483,0.00436440238165996,0.0011463899985707923,0.007255756325463022,-0.008710965442622625,0.00015634125421614385,0.0006328936391090574,-0.002706132633700034,0.00036663865191418303,-0.0037109823050596505,0.00304079797469944
LDL_direct.all_ethnicities.both.static_med_corrected.RAW,-6.492382291809284e-12,1.624276477100651e-12,-6.2044810474837194e-12,3.5703245879322284e-12,1.8581513236448658e-13,-1.3704550338906174e-12,1.2897666251920652e-13,-4.557781047849476e-13,8.747603837968253e-14,2.5347645972942616e-13,-2.2948282789870267e-12,1.750321153718435e-12,5.995441845010405e-13,2.1573812579416295e-12,3.9002200507374123e-13,-7.925607490669035e-13,8.866395568617493e-13,8.733104704756516e-13,7.770169361497911e-13,5.188032537558052e-13,7.099167808427581e-13,-4.220502590506143e-12,-9.435177132171839e-13,-1.2088344635622566e-12,-2.865397330194334e-13,5.532875595564375e-13,5.102943241660495e-13,-2.0146737081886467e-12,8.375988096534831e-13,-1.7126387342371713e-12,9.522877056563065e-13,-2.2977549351608193e-12,8.431024107076315e-13,-6.161849226328827e-13,-1.3388363715876074e-12,-1.0196367130214404e-12,4.719397489477386e-13,-6.497749687322668e-14,-2.8007490942853145e-12,-5.350177177933578e-14
LDL_direct.all_ethnicities.both.dynamic_med_corrected.RAW,1.6549005981018886e-12,-4.908321474035139e-13,-2.4022477580885574e-12,3.5535262901936385e-12,1.849026348720408e-12,-1.061559152453444e-12,-8.605072998805943e-13,-7.121176201833102e-13,-4.452797742161811e-13,-1.1915407318479058e-12,-2.3816285195165577e-12,-5.252827919368794e-14,2.9926320519343547e-15,7.42306104212309e-13,-4.4583086092617657e-13,1.883910314175204e-14,1.2761825935327488e-12,1.5323324795807306e-13,5.13764508219367e-13,7.972090284033833e-13,7.867428136993987e-13,-2.4818067331622443e-12,-2.2092429544802286e-13,5.974419836805421e-14,-1.8148994496254103e-12,-8.333041030608402e-13,-8.295107057563772e-13,-3.4105389401560717e-14,4.3002792952761923e-13,5.822545680086667e-13,-3.7362600181739407e-13,5.69495920321928e-13,-1.450878450034294e-12,1.0076470127930428e-12,2.911909113673567e-13,5.516427551647468e-13,-1.8740638775781342e-13,8.967291337856941e-13,1.1068884327985807e-12,1.0940065610007133e-12
LDL_direct.all_ethnicities.both.original.RAW,-0.03600919283582543,0.015381195686897433,-0.010964593789936231,0.011002626799473057,0.007013811630432013,-0.008029237338758422,-0.0011585344833112455,-0.009982974228761985,0.00644177371778992,0.0032448317419740843,-0.0003164805197137258,0.0022168168515537415,0.0007134617571394003,0.005287774512521232,0.001148037384877943,0.002827341755706022,-0.0019011584303787973,0.004142121904211846,-0.0011034291970537262,0.006251030965071583,0.004630057198193218,-0.0014384896052458457,-0.0032855152026040873,0.0034562669324431495,0.0028707286294383134,-0.002130618644886918,0.004442912660749604,0.005313135525335687,0.001994126348464144,0.00852348167215853,0.004243608239929925,0.002508380008361516,0.007559156867457743,-0.006935421949556431,-0.0024172125196399866,-0.0004716997218365728,-0.0021304610411351796,-0.001951442914842537,-0.0019630182542441587,-0.00014770890618229446
LDL_direct.all_ethnicities.both.2nd_visit.original.RAW,-0.25649772793243136,0.09815363407793566,-0.09470789456600846,0.011039550120147004,-0.1310164172318761,-0.10138416905984028,-0.05810644062300712,-0.1389913117657366,0.18013571246021998,0.25452103235637263,0.45140383142516993,-0.3022630434610664,-0.0392530589430596,0.056743264735728,-0.03628673964191903,-0.0016266922402168897,-0.013189710294000762,-0.05767577444161648,0.00024545049826876455,-0.01104664025932144,-0.032444556778741404,0.015984883484736596,0.027975683262378478,-0.008598665775117512,0.0010682975524220419,0.022995345442991075,0.009086804627098898,0.014573546687890218,-0.0032202274223116535,-0.006694314262502196,-0.02416924494567928,0.04943039870600278,-1.3290445990558239e-05,-0.015009563027580816,-0.0068330348509306575,-0.022723922396571648,0.0025984040326505584,0.011261387730816657,0.03346489564380227,-0.012604121031068944
LDL_direct.all_ethnicities.both.original.with_med_correction.RAW,-0.03589651670360092,0.01364167356736344,-0.0070078496442909305,0.011669937066882097,0.006938770494441367,-0.00989993291015075,-0.001227935834518819,-0.01185688046141113,0.007083056196680553,0.0043047737348178156,0.001751006930311143,0.0011185886636473244,0.0015579233929894072,0.0063909193539538655,0.001677426592798867,0.0024343434887708305,-0.0025159979693050887,0.004639452870986007,-0.0013504118247156117,0.007359633116156883,0.005154028416315663,-0.0014555131864790796,-0.0038357419751885,0.0035827098891576194,0.0033772762440275788,-0.0018656254050330775,0.004303420534275421,0.005455166686869711,0.0017766548927927186,0.008408081917534204,0.004320640741689443,0.0025771932110191867,0.007895166820905908,-0.006921095375465065,-0.0024291476382291856,-0.0005132787859075501,-0.002472176815866245,-0.0019417167390599539,-0.0018504612920724516,-0.00021613340371213992
Whole_body_water_mass.all_ethnicities.both.static_med_corrected.RAW,-4.9966110992251126e-12,1.5685813502635436e-12,6.842559815552368e-12,2.533515639779749e-12,-5.979265007124479e-12,4.4813447863172415e-12,-6.490062168635468e-13,-4.913749834738235e-12,-5.745867750858043e-12,1.570022400411168e-11,4.927564524708933e-12,1.161909837985276e-12,-9.923817536060184e-13,4.253084859668059e-12,-3.238394359934855e-12,1.4491411424029982e-12,2.854397949767739e-12,-4.2655494252742646e-13,1.3724392844613483e-12,-8.981026463481764e-13,-2.2359709845855818e-12,1.0827025432835645e-13,1.8286557680594284e-12,3.671739112142223e-13,-1.2104262651546484e-12,-6.607164115484072e-13,3.110672304072399e-13,-1.72914448317e-12,9.93038227494061e-13,-1.2905347779112723e-13,-1.0258936996925967e-12,1.2348283211541226e-12,7.767954865679994e-13,2.40688519279104e-13,-3.6215489177780227e-13,2.9021541333954185e-13,-4.724400932364023e-13,2.1474026283078667e-13,3.3417530425306747e-13,-7.540557496838299e-13
Whole_body_water_mass.all_ethnicities.both.dynamic_med_corrected.RAW,-9.124575069986407e-12,3.6782953004993e-12,5.971919666116951e-12,5.014364234920327e-12,-3.869656295768614e-12,-3.364924278130074e-12,-2.0103473656193036e-12,-3.01856325427519e-12,-6.424884308106644e-13,-1.6073117274171285e-12,-2.2001248646492217e-12,-3.312447223319973e-13,-7.377118228899351e-13,2.0994587645979737e-12,-1.0175932756938979e-12,1.0608134313498768e-12,7.583019274152184e-13,2.5763823338903645e-13,2.3316140548298854e-13,2.518806701918551e-13,-9.598696983807777e-14,-6.911399900300374e-14,3.579038490382378e-13,6.205448390533159e-13,-1.184953561122151e-13,-1.5612837748802202e-13,1.404563297206605e-13,-6.325729845048829e-13,1.4491123364969941e-13,1.0763412076468408e-13,-2.08999870827971e-13,2.939005504500656e-14,5.192862195167724e-13,-3.6184481273340005e-14,-2.0272020739840468e-13,3.5106970871896047e-13,-1.6443726214026722e-13,-9.944851665479461e-14,-3.444753649558485e-13,-1.1465797227898463e-13
Whole_body_water_mass.all_ethnicities.both.original.RAW,-0.02477809499536392,0.027014809145126443,-0.007247235305463795,0.01134007532951634,0.0014369202803176423,-0.010281681866770042,0.0004310352716092518,-0.0070930228683793286,0.006438122767129561,0.007709254422555506,0.0009309037693516716,0.0021586450674574275,-0.0011560157937243612,-0.0028435453352428576,0.0020867284826491883,-0.002059332002709353,-0.001969478833812446,0.004999460058773499,-0.002892882114379155,0.006863687370882372,0.005262911487822279,-0.0014796214531556642,-0.003603949544669191,0.0036260307200337897,0.0019507481431445496,-0.0020386832674056314,0.003036203087063381,0.0074700848794161485,0.0021668540875215488,0.007933614272504191,0.00427492455067176,0.001357043045826967,0.00793932241627713,-0.006876016975078162,-0.0011752896864652038,0.0009760458335695071,-0.001863815506946162,-0.0014821132099217258,-0.0021304206875260973,0.00038358420644576306
Whole_body_water_mass.all_ethnicities.both.2nd_visit.original.RAW,-0.25774012957938386,0.11226590430488025,-0.08251791504831506,0.005525204119203431,-0.12363472942290206,-0.0985186978787857,-0.06604059271431355,-0.1363286123107031,0.18134011972348643,0.25224142533931576,0.44680786796845384,-0.29493609624405154,-0.03766897767177792,0.05026446791324715,-0.04118083299377333,-0.010215166288510685,-0.014128342782000848,-0.05792189030512671,0.0036333751844084983,-0.008726266163618603,-0.021236488681462735,0.011882040505879989,0.021440656781440498,-0.012574490916126137,0.006445035615335631,0.026736617827202065,0.012355479508346652,0.012959345588307473,-0.003219353698736638,-0.0021804995737665016,-0.023730585015090403,0.04402796341056213,0.004630188072469834,-0.01079106305289033,-0.007083289796642352,-0.01710455927221936,0.00023339209445852067,0.013801602547190218,0.03443495472735293,-0.014344464184992843
Whole_body_water_mass.all_ethnicities.both.original.with_med_correction.RAW,-0.024913156208630535,0.027037484916220274,-0.007301368919791891,0.011346396431882462,0.001467225949125686,-0.010274626657323841,0.0004451640715747496,-0.007077046615888034,0.00644379883759422,0.007681334379767351,0.0008921603654870652,0.0021941441352737183,-0.0011616186472551263,-0.0028280122887963293,0.002054246386955941,-0.0020378745911205686,-0.0019764662496962256,0.004992624390734855,-0.0028842730516718705,0.006849700077637463,0.005257940307424695,-0.0014748525196872505,-0.003592666228280406,0.003623491269986739,0.001956665856449734,-0.0020343999298165307,0.0030423003443272832,0.007476665394531366,0.002161944772802506,0.007940910183631933,0.004265231622811393,0.001357207389099986,0.007933528738605157,-0.006880584782872973,-0.0011865334502900425,0.000979164751948141,-0.0018629873569353354,-0.0014727368408926412,-0.0021256918963514834,0.0003824838104418812
