,gPC_1,gPC_2,gPC_3,gPC_4,gPC_5,gPC_6,gPC_7,gPC_8,gPC_9,gPC_10,gPC_11,gPC_12,gPC_13,gPC_14,gPC_15,gPC_16,gPC_17,gPC_18,gPC_19,gPC_20,gPC_21,gPC_22,gPC_23,gPC_24,gPC_25,gPC_26,gPC_27,gPC_28,gPC_29,gPC_30,gPC_31,gPC_32,gPC_33,gPC_34,gPC_35,gPC_36,gPC_37,gPC_38,gPC_39,gPC_40
Albumin.all_ethnicities.both.dynamic_med_corrected.IRNT,1.3190759584994204e-10,3.479246806714981e-11,-6.141711580298528e-11,1.884873110043223e-11,3.503346891674453e-11,-4.9586343833030394e-12,1.904980330548191e-11,7.691618489597485e-12,8.527418302334801e-13,1.7262462019960085e-11,2.2945450890995993e-11,2.1252873173322312e-11,3.95453408782343e-12,2.1421687367212622e-13,9.418081961568405e-13,2.2099186367537813e-11,-1.2019229071178121e-11,-9.781895317295563e-12,-2.0639375694775984e-12,1.0386634249739233e-11,-3.107042906350696e-12,2.853299146198056e-13,4.57954138338609e-12,3.3763323948762076e-12,7.201444360380354e-12,-3.732322631704036e-12,-2.9829375441270552e-12,1.8118206051323035e-11,4.813106388572806e-12,9.61893639518392e-12,6.827366116101e-13,-3.649149330351156e-12,1.1250820366815674e-11,-1.3693415926709663e-12,-8.418279269749648e-13,5.1126450539424115e-12,-4.380391087735489e-12,-1.0662050564776137e-12,5.856781829535005e-12,-4.807571317091328e-12
Albumin.all_ethnicities.both.original.with_med_correction.IRNT,-0.037454023775555005,-0.007162249835545939,-0.021701478603200933,-0.02078104760765828,-0.02288457219410618,-0.001144837772974243,0.005443333658415023,0.008538930932397298,-0.0062862937790483285,-0.016749977000117756,-0.026601981413449122,-0.0029747909800581537,-0.002496022326159709,-0.00797074127625079,-0.0017431218629440238,-0.0035518513317259514,-0.004037692773859887,0.005190029890034627,0.0016459435711474416,0.0020400667456603157,0.0017952483810623374,0.0004331701053911644,0.0008465690972195761,0.0017219523113338716,-0.0007080129792514724,-0.0018472340876687263,0.0006777727296426246,-0.00114495788890875,0.0009262860744853412,-0.0001333670458500331,2.9043024299896106e-05,-0.0016332699391938728,-0.0008257685713884952,-0.000711252435477841,0.00037571883010748843,-0.0014014417318288796,-0.0013418824330535043,-0.004974544166926939,-0.003207799215060671,-0.002603014996795128
Albumin.all_ethnicities.both.original.IRNT,-0.0344861272143196,-0.008118579739416085,-0.019326577674559694,-0.020514010436729815,-0.02329103744749205,-0.0022537649135900726,0.00521547963134005,0.0071872144160480215,-0.006692060100200765,-0.016120481793422133,-0.025585916152101647,-0.004019756003881232,-0.0019328975573311372,-0.007936050222988386,-0.001113572332756274,-0.004085295146834705,-0.004244197076034813,0.005176025430539382,0.001451428083019606,0.0024544565535328435,0.0020528027635673116,0.0005163908661023472,0.0004508510559363291,0.0018773330868875819,-0.0005660830746151029,-0.001967164663338905,0.0006032039295038164,-0.0012879173816896209,0.0008753259624614142,-0.0003231957360944382,0.0001604701670358951,-0.001542496606224935,-0.0008951595371762455,-0.0008778302366139194,0.0005174374786012372,-0.0012767773874903846,-0.0017217461811821,-0.00488573859011883,-0.0030464332756865733,-0.002883444961070693
Lymphocyte_percentage.all_ethnicities.both.static_med_corrected.IRNT,1.962757346005216e-13,1.7359528004287085e-12,2.273609459941464e-12,3.7151841288679353e-13,2.897973585835227e-12,6.630140218209966e-13,1.138432976403185e-13,4.788881390143817e-13,4.2900082515765885e-13,-8.098742760425022e-14,1.5004973188085117e-12,-4.311465734872925e-13,6.018538434003161e-13,-5.766646927571294e-13,-1.4728558246622129e-13,4.082120430238358e-13,1.251392659109886e-12,-2.3138890283992064e-12,-1.800978853042089e-12,2.274542138491799e-12,5.363206461000163e-13,-5.172433684904995e-13,1.5373584485602602e-12,2.2078203496064375e-13,-2.7216275563275913e-13,1.9025948172967705e-12,3.691561087593805e-14,-2.450251116814934e-12,-1.914045564721294e-12,-2.7700833961338255e-12,-9.362100551096416e-13,-1.2360120434645971e-12,-2.771928166613774e-12,2.0643290648274704e-12,2.1327991234982535e-12,-1.072946896731509e-13,1.317624414402649e-12,-9.57988112603559e-13,-3.854880388730061e-13,6.991142613623882e-13
Lymphocyte_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,7.886378555505913e-12,-1.2850856038642286e-12,4.984698388667868e-12,-4.695314512591339e-12,-2.248072569948976e-12,8.907005260789258e-13,-2.253678594599029e-13,2.7026862693542076e-13,-6.155574865436163e-13,-4.349882871218598e-13,-5.44371128433255e-13,8.073810369785337e-13,-3.203487083227703e-13,-7.772649986713784e-13,1.2278086652932702e-13,6.61814831064615e-13,-2.758416824651434e-13,-1.3722503468540869e-12,2.1747161789937155e-13,-1.5851012780998094e-12,-1.2991725611514279e-12,1.6106059644013285e-13,5.306179480499566e-13,-6.194870070843484e-13,-6.004818826627711e-13,3.555929146079598e-14,3.5236542754980123e-13,6.346215410833111e-13,2.4710735333948185e-13,4.4824508138357343e-13,-2.617853654371385e-14,8.875086226068902e-13,-3.6788082917957174e-13,-4.243388581211134e-14,-6.217709011811868e-14,1.4624568098521048e-13,-9.141527573114553e-14,2.1241997025326377e-13,7.418609383603321e-13,-4.791593212417579e-13
Lymphocyte_percentage.all_ethnicities.both.original.with_med_correction.IRNT,0.1495424836479268,-0.0035938431594239413,0.0247878261463299,0.008322891000132684,0.007518126342270555,0.011303513483669987,0.006848345725127478,0.012508716424190177,0.006216225760504626,0.000756778379381754,0.005437677755914613,-0.005919988253850682,0.005366420173141491,0.007239075593677371,0.0033094296006265025,0.003219403119407581,-0.004514327893142491,0.0048693582581755225,-0.0030465406530682053,0.002391901320163745,0.005547369493665881,-0.007328038345545484,-0.003804268069209669,0.004347988654575669,0.0005242751264976956,0.0026670725807050486,-0.00203522214230553,-0.0008938382424389487,0.008578719885464565,-0.0025505493646141675,0.0015002954115184792,0.006251318203070493,-0.0029377204793155937,0.0018754300342529561,0.006776665967595003,-0.0024142694974966304,0.004529788284037341,0.0027048805450533915,0.0017679171028325712,0.0026340364244532106
Lymphocyte_percentage.all_ethnicities.both.original.IRNT,0.15001967856189313,-0.003704462471362069,0.023308930997634952,0.007323970366690594,0.006094954292899599,0.012269218207878433,0.006939695145574032,0.013599443292098822,0.006082929001181464,0.00030296911017167234,0.004565316544334666,-0.005727566491564685,0.004916070871859575,0.006708268178531319,0.002987004580471367,0.003389005533192354,-0.004386907546019938,0.004512196450251227,-0.00275557874467774,0.0017623020077404748,0.00503444932119569,-0.007194229316532774,-0.0035103364441683178,0.0041221085793536295,0.0002244280751303109,0.00256716354038378,-0.001854564282257856,-0.0009207954455593377,0.00869542952017885,-0.002313867968204264,0.001564854034779892,0.006212382080866627,-0.0031454765984375286,0.0019431637669748774,0.006681178370533125,-0.002120687883895443,0.004727180065860632,0.00272005637383958,0.001808241763555406,0.0028666456067047035
Birth_weight.all_ethnicities.both.static_med_corrected.IRNT,-2.5275463824770035e-12,7.610350626192185e-12,-1.2479215190643874e-11,-4.513411159122862e-12,-1.126332959604715e-12,1.0804520935353627e-12,-1.231247993357358e-13,3.051112168934131e-12,2.0951696045185828e-12,2.4043453192516033e-12,4.419236760656661e-12,-1.833444569354985e-12,-1.209416006719494e-12,-1.6688169229026872e-13,1.4098148218682886e-13,-8.279389195347979e-13,-1.4079304460344332e-12,5.556937786412775e-13,9.90097268750452e-13,-1.817089288264526e-13,8.141449024106748e-13,6.894521671948822e-13,-1.1430455076979632e-12,-9.251055883359377e-13,-7.385162873027864e-14,2.481599803178864e-13,3.589453584268098e-13,2.218595906111765e-12,-1.325564792189008e-12,-3.4819708365698936e-13,6.835415711028806e-13,-1.212660933545392e-12,-7.219542985663255e-13,-9.044188216821697e-13,1.145122467906036e-13,-9.779413639651553e-13,3.8487027501444715e-13,-3.804943285780772e-13,-6.785546627328416e-13,9.811394494881364e-13
Birth_weight.all_ethnicities.both.dynamic_med_corrected.IRNT,1.0076634408145055e-11,-1.731462763204966e-11,1.6760351306407342e-11,7.2119057814423145e-12,1.378073006926037e-12,-3.0066329703447178e-12,7.756676654950966e-13,-6.440560712750922e-12,-2.373800119126056e-12,-3.285390179472819e-12,-9.15783740469275e-12,4.9964442208557295e-12,2.1015224220170036e-12,3.0826061230191792e-12,-7.282347379098637e-13,1.2122561348713419e-13,2.9443786368422032e-12,-2.1516761011852792e-13,-1.8192170307819847e-12,1.653244640207195e-12,-8.145795295160221e-13,-1.3401716507885375e-12,1.6959703999480047e-12,1.886751898088302e-12,4.85106177897059e-13,-1.5558458416355528e-14,-8.745376824889794e-13,-5.111849368862674e-12,2.8559395698127643e-12,4.219632710977347e-15,-1.4643167699881853e-12,2.2281991871592287e-12,1.7574089618379834e-12,2.2382422009169734e-12,-3.571906261994926e-13,1.6010855765800057e-12,-6.809405731004656e-13,7.295460320726242e-13,1.4903137934802419e-12,-1.881951429897793e-12
Birth_weight.all_ethnicities.both.original.with_med_correction.IRNT,-0.02425702618135796,0.03706295392386512,-0.014521289265810268,0.016730203213701816,0.007916084250931286,0.009036034479561788,0.011601230971394991,0.016648964849137003,0.0071152005136423365,-0.006148445989129749,-0.0023898819890475266,0.004359619145278248,0.0005465047259063147,0.0065162246135320396,-0.0018326534140550989,-0.00010418485981728527,-0.00463359136731683,-0.004513727188472135,-0.001236442883472728,-0.003015451593430087,0.0014936302934345823,-0.0022608329542667996,0.0008220831369223803,0.0019267867832638995,0.0024591387798035816,1.2033721820622803e-05,-0.0023503995876957354,0.002050087307393716,0.002825876022275438,0.005800483410448243,0.0012613497725316289,0.00035282099691302815,-0.0005699497106120156,-0.003167783980515124,0.004112250011395276,0.0005710809560613089,0.003222852811678608,-0.000502996327926843,0.0042011916494963265,0.0010525347082192215
Birth_weight.all_ethnicities.both.original.IRNT,-0.02425702618135796,0.03706295392386512,-0.014521289265810268,0.016730203213701816,0.007916084250931286,0.009036034479561788,0.011601230971394991,0.016648964849137003,0.0071152005136423365,-0.006148445989129749,-0.0023898819890475266,0.004359619145278248,0.0005465047259063147,0.0065162246135320396,-0.0018326534140550989,-0.00010418485981728527,-0.00463359136731683,-0.004513727188472135,-0.001236442883472728,-0.003015451593430087,0.0014936302934345823,-0.0022608329542667996,0.0008220831369223803,0.0019267867832638995,0.0024591387798035816,1.2033721820622803e-05,-0.0023503995876957354,0.002050087307393716,0.002825876022275438,0.005800483410448243,0.0012613497725316289,0.00035282099691302815,-0.0005699497106120156,-0.003167783980515124,0.004112250011395276,0.0005710809560613089,0.003222852811678608,-0.000502996327926843,0.0042011916494963265,0.0010525347082192215
Eosinophill_percentage.all_ethnicities.both.static_med_corrected.IRNT,-7.520278119511925e-13,-5.582502982363646e-13,2.7776912901529442e-11,3.3443644608599192e-12,-1.6670083121755246e-11,-7.663733725533391e-12,-6.455177671704451e-12,-7.585256554972286e-12,-2.2458892686002613e-12,-1.4122082037117453e-12,-1.0869936210544725e-12,-4.629764664595573e-13,-1.9258412396559454e-12,3.6135061298227576e-12,-1.777422410994945e-12,1.7440067546133271e-12,5.467958125333073e-13,-2.157399245691609e-12,-1.1302021206847573e-12,1.5212569212730254e-12,5.695360781885679e-13,-2.420860432403286e-13,8.016296067283703e-13,3.972177337370354e-13,-1.7090092815249766e-13,9.283902941688824e-13,-2.2248490280795615e-13,-1.4245392020404462e-12,-5.775712524341962e-13,-1.5803640452880725e-12,-9.250994081884849e-13,-1.403128474415052e-12,-1.3320908438677235e-12,1.1110557408640776e-12,7.328098870470334e-13,1.81835022445599e-13,9.855243844369802e-13,-5.589965830398388e-13,-5.960385704887533e-13,7.168127362922862e-13
Eosinophill_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,-8.654051427708062e-12,1.4897656139668624e-12,2.9016620778071795e-11,-3.2195908892722814e-12,-1.9801578041477587e-11,-1.5835282294068138e-12,2.3287880690665227e-12,-7.266920102072854e-13,-1.126002637742562e-12,5.867759451343307e-12,9.26148338630621e-13,7.3950059304852e-12,-2.6985397585801983e-13,2.6645022721027893e-12,1.301680212724456e-12,-2.7350037885092047e-13,-1.8958141135448884e-12,-7.714541992495229e-13,-5.31094327230686e-13,-2.4087858053390617e-13,1.5045290330707149e-12,1.2924372490069124e-12,-2.0107599954439298e-12,-1.167439542821906e-12,6.220285995928292e-13,-6.548544541312401e-13,-1.2946161867182136e-12,1.3155853602045574e-12,-5.260599180640564e-13,-2.979032240121834e-13,-1.0570967274881202e-13,-2.701231705116956e-12,-6.685148833602409e-13,-2.8116444556899327e-13,-3.28381862643077e-13,-4.1844685904771557e-13,2.0588364350513064e-13,-9.55801076382902e-13,-7.161816433526166e-13,1.3609428002626168e-12
Eosinophill_percentage.all_ethnicities.both.original.with_med_correction.IRNT,0.010517983800622374,-0.028200794325958622,0.025536714075663183,0.025605066365385558,0.014757763168877143,-0.0011985033483573116,0.0020236256650816202,-0.002884807437507546,-4.173070417769484e-05,0.005051379425787934,0.0007276655390897198,0.01348712078811844,0.008408252409358675,0.0005026684831327489,0.004613821256177294,-0.0033180667863914586,-0.004342901359501702,-0.004522961189829023,-0.003713745917781048,-0.00034329771292351076,0.0009090422985287566,0.0013572136605388692,0.00018687744820526105,0.0020191991641126095,-0.0036875604536472668,0.0016792781797318587,0.005045980277400684,0.00033875842686036865,-0.0003099914465131577,0.0002805077371473697,-0.0009839849887345986,0.007579098436872733,-0.0007905049449199687,-0.0016132629749658046,0.0010470431590813229,-1.738731951151163e-05,-0.0017271536473668209,0.012404633397437918,0.0002504332419101318,-0.004927755893269059
Eosinophill_percentage.all_ethnicities.both.original.IRNT,0.009877431202582998,-0.02823285417805948,0.026595494349935484,0.026477699382224395,0.015366035898614683,-0.0020049903815183997,0.0020156870502849784,-0.004071377216347457,-6.41399410408471e-05,0.005559942512023326,0.0011277682445931698,0.013488823024353197,0.008855572124909615,0.0009532191830200966,0.005139855029284959,-0.003154831341854835,-0.004480227046273292,-0.004557914807614951,-0.004011337007109084,0.0003139255368671915,0.0015385286927316994,0.0013268995861544914,8.407238519765847e-05,0.0020719200972643946,-0.0033670787656690927,0.0019045657460020839,0.004700596026914546,0.00033751413887428996,-0.00035537019021735584,5.353121840374282e-05,-0.001305322083080866,0.007624282656436197,-0.000296934890136762,-0.0016976587423538382,0.0011222411374626714,-0.00018467896767552385,-0.0018114437902357308,0.012359813804580145,0.0004459104940870528,-0.004970970339108155
Heel_bone_mineral_density_BMD_T_score_automated_right.all_ethnicities.both.static_med_corrected.IRNT,2.635675700264736e-12,-1.5542226189142334e-12,3.197265593192176e-13,-5.489725528787725e-13,-4.435987778386343e-15,-6.323790759592213e-15,-4.685077410671013e-13,4.85129059442163e-13,-9.944288326998737e-13,-1.269806241539637e-12,-1.095329117153689e-12,-3.1970586323452274e-13,-1.827995517737326e-13,-2.2716530904006684e-12,1.539325789894781e-13,-4.988281131242571e-13,-2.3838928605041157e-13,-3.3562630785809656e-13,-2.983330654794508e-13,-3.462844323600887e-14,7.586586735699765e-14,6.411354703717556e-14,1.5900268222616017e-13,-2.9146967253162245e-13,-1.0619682035175045e-13,1.7077957808176958e-13,2.2195597715146294e-13,-3.351798456682126e-13,2.632311587220175e-13,-5.612937554230192e-14,3.461514310292421e-13,3.566221349687767e-13,-3.013492521006124e-14,-1.7731177399322165e-13,-2.964345422491491e-14,1.346510887476647e-13,6.523040396607451e-14,-1.1753014707759886e-13,4.455738106460683e-13,-3.353729023545808e-13
Heel_bone_mineral_density_BMD_T_score_automated_right.all_ethnicities.both.dynamic_med_corrected.IRNT,-1.1204262822344669e-12,9.024315661651234e-13,1.0548665430826909e-13,3.708295762323442e-13,-2.428478421774074e-13,-3.3878652044483125e-13,-5.705109315661028e-14,5.519698880980396e-14,3.1930958664181965e-13,2.317697015515403e-13,1.504366987840257e-13,1.6636274875217263e-13,1.1691087389678984e-13,8.699453400665965e-13,1.661990660845115e-13,2.807352617077346e-13,-1.8642011509338044e-13,-1.5428845518019024e-13,1.0376979518165881e-13,-3.571574264114062e-14,1.77048411613433e-14,-4.0297277417477384e-14,-7.176375044117568e-14,-2.8383437225178358e-14,-4.2580187774760204e-14,-6.18047673744164e-14,-1.2945594177128145e-13,6.599849090910276e-14,2.218675213777327e-14,-2.066348870222895e-14,-6.993145536214197e-14,-6.093490313679351e-14,-1.9352168190567257e-14,-2.061662436129026e-14,-9.413877024725422e-14,-6.382999089237592e-14,-3.4167966984414905e-14,-9.016239949205506e-14,-2.920904304875439e-14,8.7292254136178e-14
Heel_bone_mineral_density_BMD_T_score_automated_right.all_ethnicities.both.original.with_med_correction.IRNT,0.12672567328950965,0.006555585256280128,0.019418793464426813,0.013838176301253453,-0.007361773171070958,-0.011687368104897941,0.004044797152494265,-0.0030948866043207734,0.011068430011703677,0.008685390846560274,0.005800370015486106,-0.0040187476663850735,0.0009765196796304512,0.017118922269498633,0.007059343703086632,-0.0008096198541300597,0.0013119826425888948,0.0032688934779162627,-0.006363094441591263,0.006811687288038427,0.0006145026613522327,-0.0002747834064276052,0.00293908664993367,-0.005881934311361211,-0.0028386470707678765,-0.0077377134825432166,0.002455157639317145,0.003122298488283647,0.008425118069299792,-0.0016379156013880069,-0.001983719302932961,0.004347873179577581,0.0057159332358962195,0.0059105735590760265,0.000858726931925765,-0.0032226618075249683,0.00961851952298477,-0.0020918828881525938,0.0003759107061986482,-0.0035594769955811074
Heel_bone_mineral_density_BMD_T_score_automated_right.all_ethnicities.both.original.IRNT,0.1293719401029963,0.007833287316125958,0.019218594546525882,0.015029450561468705,-0.008684503622962192,-0.012815071963719437,0.002991082646892793,-0.004361009019564555,0.011527023575725616,0.009250067137878583,0.0063783449313832155,-0.004197224606895222,0.0014942608095629912,0.018114245341864555,0.007166074464219244,-0.0008773963135722887,0.0013796835888845026,0.003509602309048824,-0.006589252412765887,0.007812317755774578,0.0012738431382028294,-0.00040860910210731456,0.002608978366084834,-0.005906702924172926,-0.0020408295656073275,-0.00778020472305097,0.0028439500865856007,0.0031335390965697343,0.00807391690797174,-0.0018274753436210323,-0.0019510659150464187,0.003831296682284466,0.005601096444705877,0.0057186089732216994,0.0004115561691411664,-0.002916498480856251,0.009494058738365887,-0.00218607292111231,0.0003795988158833166,-0.0033816545403764185
Alanine_aminotransferase.all_ethnicities.both.static_med_corrected.IRNT,-3.946625724234457e-11,2.379430530327071e-11,2.668885782956849e-11,1.7675220648178484e-10,2.304034477370458e-11,-1.0687935021653025e-11,-3.522157646451696e-11,2.4646565248249133e-11,1.4265031765964415e-11,-1.2036407984610985e-11,-4.305692197734962e-11,1.2473472218708017e-11,3.503170668741437e-12,2.0093289270992463e-11,-2.1295244243130652e-11,-2.772523636801171e-11,5.18198717834529e-12,-1.6518752452069112e-11,-1.4541249159791136e-11,-5.141930272717724e-12,2.6244012553329708e-11,-1.5913602897073211e-12,-1.079246189283053e-11,-3.641158739311066e-13,1.3826377126675e-11,1.1223740226147816e-11,-1.325099467329056e-11,-1.153703945832753e-11,2.111901515340129e-12,-1.1905352442893714e-11,-2.729916334862689e-12,-6.841483846670901e-12,-6.407127108948298e-12,-1.263627327842245e-12,3.0888952804506477e-12,-5.524123577180364e-12,7.800554025177948e-12,-5.541110040860308e-12,-8.598263640363337e-12,3.8094986334746074e-12
Alanine_aminotransferase.all_ethnicities.both.dynamic_med_corrected.IRNT,-4.517262237975221e-12,-1.1276733058645554e-11,5.812450968982082e-11,-1.6977994991315252e-10,-5.516463203926988e-11,-6.178978731700399e-12,-4.501431841665375e-11,2.2823414120887217e-11,5.333986639774043e-11,4.8930288502667536e-12,-4.044020944605955e-11,3.0679742088812486e-11,-1.8194918089774047e-12,-1.8322682031637347e-11,9.217070109832723e-12,1.530815520807206e-11,-1.0500723881203761e-12,3.553508141716048e-12,2.98876971450813e-12,-1.953087240508656e-12,-4.881900160516017e-12,3.7322813767587806e-12,3.787523447360597e-12,-1.205726875268973e-12,-4.307147585888857e-12,-1.6718417938524233e-12,-2.4089343143271103e-12,-3.8858869679543e-12,-2.2623037808233817e-12,-2.1342741268173553e-12,-1.5364685150260872e-12,-3.018940582835261e-12,-2.7689464179537344e-12,1.9876690382211407e-12,1.218228994408237e-12,-6.691504946783006e-14,-5.315569519939431e-14,7.937985444226915e-13,-7.442105779998405e-13,4.0129520515974044e-13
Alanine_aminotransferase.all_ethnicities.both.original.with_med_correction.IRNT,-0.016491491512579958,-0.00919414890133571,0.006982220900634994,0.008128691483585544,0.018736366358713338,0.003453348362552626,0.005466450092370185,-0.0030861869197712512,-0.0027853456547077987,0.0006306066712842368,0.0063029943248946,-0.00498926894934159,0.006651467698253996,0.002176759928127673,0.0022163558544021954,0.0013621343978537908,-0.008083134586856541,-0.004864688328392727,0.00265406915696801,0.006014153446621854,0.001417040002248046,-0.0018831881204754454,-0.0031431216663388582,0.0009527742000447457,0.005885301497773385,0.00014465121731338927,-0.003374758175570022,-0.002756134877273033,0.002471110622000561,-0.0009435418982599921,-0.002104564927059443,-0.0022954731312238774,-0.0006297363053936223,0.0025632675292169534,0.0032492971533939325,0.0012828278206835104,-0.0027490164553808176,0.0003687528540225872,-0.0032351735495809203,0.0018106496165471084
Alanine_aminotransferase.all_ethnicities.both.original.IRNT,-0.017209749034186518,-0.010681985615363869,0.011894680536756793,0.00956419888961739,0.02057197434025469,0.0011553020224553856,0.00572777644651345,-0.005835484466938709,-0.000929423162528782,0.0023092872124937307,0.00954009847595142,-0.006445364219179376,0.00781278761729067,0.004705409863708901,0.0029211315103241137,0.0011751602951657794,-0.008918765005122379,-0.00418793719898387,0.001810399815084105,0.0077768669403330834,0.0022157422774743596,-0.00222987406367031,-0.004041909725914425,0.0013606978645444381,0.006995621962949178,0.0003584350735783047,-0.003630039952343145,-0.0024166688587517774,0.0021224203584287275,-0.0012697779820340772,-0.0021686813709528366,-0.002192897050842098,-0.0001653781819411442,0.0027303982900078313,0.003115069232361554,0.0010708087131225301,-0.0029305776448095493,0.0004573418984710197,-0.0032063874265317277,0.0015889270875486098
Basophill_count.all_ethnicities.both.static_med_corrected.IRNT,-1.3911341825057684e-13,-2.034057724656763e-13,2.743923875786047e-13,1.8534474233858149e-13,1.0479774109965977e-12,3.0454050739601655e-13,3.0119357436241293e-13,3.049427146031243e-13,9.537341269047617e-14,2.555306663049489e-14,1.791821076450508e-13,-1.9933625417677978e-13,-2.2672238769843164e-14,-6.770473871820104e-14,1.1557561091621103e-14,-2.3270956307169234e-13,-1.2643901487646695e-12,2.1583521403106987e-12,1.4318789541615834e-12,-1.5669984523328551e-12,-2.6617392799363793e-13,6.067193575653929e-14,-1.54379819627671e-12,-1.2981482474549574e-13,6.67500038126161e-13,-1.5461895117313768e-12,7.416399925855233e-14,2.553258870991644e-12,1.51921873577188e-12,2.569932426603452e-12,9.114693752672516e-13,1.3781915403287542e-12,2.708479581704808e-12,-1.7658598220671185e-12,-1.7645919323256837e-12,8.745325265335493e-14,-1.2486377570321154e-12,9.533990465085605e-13,3.8949317129433496e-13,-6.929094847829398e-13
Basophill_count.all_ethnicities.both.dynamic_med_corrected.IRNT,-2.1564910351443023e-12,1.1406366454349711e-12,-2.137261893814574e-12,6.370534814568381e-14,-4.802760913788212e-13,-1.1866017156457303e-14,4.096547608865971e-13,1.5851444108150523e-13,1.7294312270062e-13,2.8395777279919193e-13,-8.578469409190293e-13,6.41636509765227e-13,9.425294991673654e-15,4.809449120837518e-13,7.397077753093341e-14,-2.607446563184664e-13,2.2090123939025402e-13,8.189613633568328e-15,9.534530736262901e-14,-1.500037059184983e-13,-3.4624668071724664e-16,2.1176822606371974e-13,9.414821841193644e-14,-1.7655941796411525e-14,-2.7517542537452544e-13,-7.949706036605736e-15,-8.248550172542545e-14,-4.210077254008551e-13,-4.073527448821109e-14,-2.800361363651172e-13,-1.3863801809856318e-13,-2.2196259844543022e-13,-2.497797827492931e-13,1.0442173520956814e-13,1.0342604840615356e-13,-5.303148354103524e-14,5.508243941074264e-14,-1.285641095268507e-13,-1.1292309755236593e-13,1.3364665477881571e-13
Basophill_count.all_ethnicities.both.original.with_med_correction.IRNT,0.014858430912939074,-0.010939377067276174,0.026706633488531487,0.0012098605090886758,-0.04702962306189075,0.005770953085775504,0.00809619454654914,-0.004127581796956004,-0.009800849187916403,0.0002959811337592219,0.005639937099666166,-0.018294033020120944,-0.004337075430782945,-0.062274014360984314,0.011837602012398755,-0.016502826540386678,0.003301218776757024,0.04366182251383332,0.0030667802311317785,-0.0018603009854852657,0.004340107971628794,-0.00014535649842412792,-0.0008097963821518531,0.004298671930501158,0.000670844570099558,-8.994640332856453e-06,-0.000428296413592165,-0.0017929788443667271,-0.0023809873460842123,-0.0006248726877453839,0.00360171848354527,-0.0034250426472734945,-0.00223407491293381,-0.0005355311354709714,0.0005661607732856566,0.002912000338085922,-0.0036146718204594086,0.0009551211075979454,-0.0021498598456991154,-0.0008521374691693258
Basophill_count.all_ethnicities.both.original.IRNT,0.014858430912939074,-0.010939377067276174,0.026706633488531487,0.0012098605090886758,-0.04702962306189075,0.005770953085775504,0.00809619454654914,-0.004127581796956004,-0.009800849187916403,0.0002959811337592219,0.005639937099666166,-0.018294033020120944,-0.004337075430782945,-0.062274014360984314,0.011837602012398755,-0.016502826540386678,0.003301218776757024,0.04366182251383332,0.0030667802311317785,-0.0018603009854852657,0.004340107971628794,-0.00014535649842412792,-0.0008097963821518531,0.004298671930501158,0.000670844570099558,-8.994640332856453e-06,-0.000428296413592165,-0.0017929788443667271,-0.0023809873460842123,-0.0006248726877453839,0.00360171848354527,-0.0034250426472734945,-0.00223407491293381,-0.0005355311354709714,0.0005661607732856566,0.002912000338085922,-0.0036146718204594086,0.0009551211075979454,-0.0021498598456991154,-0.0008521374691693258
Testosterone.all_ethnicities.both.static_med_corrected.IRNT,1.993737565658094e-11,-3.5198747727488554e-12,2.0934745620121348e-11,5.287970210540705e-12,-1.8398246398540833e-12,-5.011942388772121e-12,-4.688478126524906e-12,-4.587402719996337e-12,1.1521623645256344e-12,-4.5591697710573726e-12,-3.44629355902509e-13,-4.573077563558664e-12,-1.9832685883933303e-12,3.385461568522206e-12,-4.190625173811285e-12,1.2349772821289054e-12,4.64508479464563e-13,4.790391721592996e-13,-1.5465886043288708e-13,1.348850874419693e-12,-5.031095562913611e-13,-2.367747773479299e-12,7.629917747483985e-13,1.2061518964516041e-12,1.229232510790888e-12,2.9467126876354795e-12,-4.187505414259616e-14,-8.827580147733618e-13,1.3729774429668328e-12,-2.077366033614435e-12,5.987125763076948e-13,-1.121887166051757e-12,4.62966287441926e-12,3.7749685912421247e-13,3.8198169841540606e-13,5.344128958537368e-14,-1.4010647594733433e-12,-4.371541509233249e-12,2.082192369252372e-12,-1.8256284861310053e-12
Testosterone.all_ethnicities.both.dynamic_med_corrected.IRNT,-1.2488221128087817e-11,1.0259271081050484e-11,-3.089846056488788e-11,-1.5460162383502388e-11,4.077355506388258e-12,8.829731179161677e-12,6.529662107697879e-12,7.672065427038506e-12,2.5732163077511675e-12,6.197608094199449e-12,6.342917761881933e-12,2.694982932238268e-12,3.4282897705851545e-12,-4.279187802818839e-12,5.401979032922967e-12,-2.6111924792462017e-12,-1.4151098482014221e-12,-2.3322181080666513e-13,-2.799678928873172e-13,-1.0511472545649596e-12,5.35098940145644e-13,1.7399378121632178e-12,-1.4612252132509575e-12,-1.6240069093119679e-12,-5.261063420122589e-13,-2.421345200666844e-12,8.539049810011668e-13,2.132427501091431e-12,-1.3889955623460169e-12,2.5637453555618784e-12,-3.696777236065324e-13,1.3641347827575293e-12,-4.775782925572299e-12,-4.395800559137746e-13,-6.414806236423447e-14,1.891085555796536e-15,1.3275840708789137e-12,4.268813688686942e-12,-1.3599863839128023e-12,2.104680066077411e-12
