PHENOTYPE,gPC_1,gPC_2,gPC_3,gPC_4,gPC_5,gPC_6,gPC_7,gPC_8,gPC_9,gPC_10,gPC_11,gPC_12,gPC_13,gPC_14,gPC_15,gPC_16,gPC_17,gPC_18,gPC_19,gPC_20,gPC_21,gPC_22,gPC_23,gPC_24,gPC_25,gPC_26,gPC_27,gPC_28,gPC_29,gPC_30,gPC_31,gPC_32,gPC_33,gPC_34,gPC_35,gPC_36,gPC_37,gPC_38,gPC_39,gPC_40
SHBG.all_ethnicities.both.original.with_med_correction.RAW,-0.03397966952263378,0.02897814763384994,-0.02632776501276786,0.00481708333589312,0.01023217159330144,-0.00715359800405397,-0.00824710261652555,-0.00867000427805286,0.00562339049651588,2.5237469171917e-4,-3.1167439766187e-4,0.00132888408823827,-0.00658806484244171,0.00180340525667379,3.8314973896245e-4,0.00288468016381341,0.00156086984415261,-0.00151946972068085,-2.5672102134558e-4,0.00206457641935161,0.00286527280416043,-0.00141911010876207,-0.00394894257857261,0.0048012074329284,-0.0011148017240957,-0.00330755560733535,0.0041441144017738,0.00459417758705037,1.6889469661758e-4,0.00763815598773645,0.00493647612523541,0.00422688388346894,0.00538196028204231,-0.00450169819555278,-0.00230475980465586,0.00236461317138477,-0.00188120858029164,-5.2983264291399e-4,-3.5762650601458e-4,-0.0020854998014335
Trunk_fat_percentage.all_ethnicities.both.static_med_corrected.RAW,-7.404181638284094e-12,-1.897569697995769e-12,-3.220484091980301e-11,-6.202134034304399e-12,4.646872447082359e-12,6.534342519088459e-12,2.675341667551762e-12,1.975356007306237e-12,-1.9562523804344947e-12,7.0459605260958555e-12,2.4417960717001476e-12,1.44449463513856e-12,1.9351277280102765e-13,-1.7047075381585657e-12,6.257215526688326e-13,6.663197838894596e-14,1.156059565875604e-13,-3.4725888463597613e-13,8.165921125210689e-13,-2.0501524994242867e-12,-1.793543885980725e-12,9.898379798078302e-13,1.0225251044887038e-12,-1.1928959934474999e-12,-1.0772689537187885e-12,-8.766288815028718e-14,-1.1941089208757811e-14,6.649385828505635e-14,-1.8252428877508613e-13,3.736337745927601e-13,-2.253548636832005e-13,1.143237033080265e-12,-6.448168273696851e-13,-8.081071705448552e-13,-3.9449125684574083e-13,-5.240842538413496e-13,-2.487116492935055e-13,1.977745111315265e-13,8.8866234984587e-13,-5.627200099593278e-13
Trunk_fat_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,6.861637519199562e-12,-6.7509390648156176e-12,1.024802661640422e-11,1.307037961942078e-11,8.403691264494424e-12,-1.2802060176173508e-12,-4.048527602562095e-12,-7.399044244474977e-13,-4.602067464240243e-12,-6.2853253184057416e-12,-4.0434069245163646e-12,-3.0571845029276817e-12,1.5321422107710584e-13,-2.6905670639436154e-12,-1.1588901228888394e-12,6.253363578302232e-13,1.4159570272699412e-12,-8.378915129344836e-13,6.2577121714103e-13,-1.272900199865331e-12,-2.0811559043988585e-12,-3.220136362794818e-13,1.7563990843554052e-12,3.291542544938068e-13,-5.972490845103561e-13,1.5891234921931313e-13,3.267639100125068e-13,-1.3820706969657292e-12,1.8372707760948777e-13,-2.2251319777843982e-14,-6.202004947043629e-13,2.055016415559945e-12,3.3838848527325826e-14,6.86838761902424e-13,5.418359908240918e-13,4.946767995483314e-13,-5.566725544262297e-13,5.894235995730363e-13,5.077078742211214e-13,-1.065567000527818e-12
Trunk_fat_percentage.all_ethnicities.both.original.RAW,-0.01644959876584652,0.02187183555853527,0.00114134410548888,0.02290547695784578,0.0144879089305013,-0.01066249278662839,6.4971971251655e-4,-0.01179897720554635,0.00966331080286972,0.00621344926786616,0.00906832362070425,0.0019371642285029,0.00314541624525615,0.00298612654386079,1.8006903187227e-4,1.0100262715607e-4,-6.042587464215e-4,0.00515119616924714,-0.00342205571131332,0.01014402392358799,0.00727991915101472,-0.00174102173355744,-0.00638689377063696,0.00462783500164854,0.0044356389602869,-0.00125736644750349,0.0024572044037082,0.00780297946765163,0.0021174105093809,0.00746257843392063,0.004873637400969,0.00150935952786971,0.00759017375668997,-0.00756921156981221,-5.9783866420522e-4,4.9303560617204e-4,-0.00216716890927901,-6.2197161488852e-4,-0.0028512229878661,0.00231752993816395
Trunk_fat_percentage.all_ethnicities.both.2nd_visit.original.RAW,-0.24930704186010533,0.10862535351740012,-0.07984516684765654,0.01454200745996409,-0.11170931134316128,-0.09863053225649936,-0.06686914866848405,-0.13930131428247208,0.18004320602883367,0.25571809390898403,0.4564994720007474,-0.29538115340157967,-0.03916131071109282,0.04849800015944792,-0.04111974816387762,-0.01080467853439998,-0.01581346748971177,-0.06066514121010474,-0.00125257813386312,-0.00672515897979177,-0.0204919016752778,0.01269314301922888,0.0165806600084576,-0.00997855878969646,0.00628676984340048,0.02723800496725686,0.01064790379805389,0.00920090421730993,-0.00201830076633658,3.2347516274175e-4,-0.02623426232969343,0.04832093806387975,0.00848045316611134,-0.01393381665473796,-0.00881303852320085,-0.01800064346220437,-2.4690014766525e-4,0.01599724724179433,0.03505479634520148,-0.01433110749675762
Trunk_fat_percentage.all_ethnicities.both.original.with_med_correction.RAW,-0.01622808144003773,0.02159492080662973,0.00109921954374944,0.02277399401421112,0.01436634743999458,-0.01048693776490045,6.9822397663712e-4,-0.01170084475946363,0.00950472207585678,0.00613611798418234,0.00896811854090449,0.00198617127987955,0.00310221663554647,0.00275877062923241,1.1046767652293e-4,9.807642917684717e-5,-5.5390348484539e-4,0.00508223066792207,-0.00334560723969943,0.0099523996484817,0.00711886061884167,-0.00167144954536913,-0.00633078233017037,0.00462697008695414,0.00434149588939049,-0.00127855888493513,0.00246304872615566,0.00775751154246416,0.00217465235110959,0.00748642509227524,0.00490945932644614,0.00156948107516137,0.00754254911917177,-0.00759455331030042,-5.4073994814269e-4,5.446254270983e-4,-0.00214741456503436,-5.6745007463089e-4,-0.00285696114393025,0.00229432186437203
Heel_bone_mineral_density_BMD_T_score_automated_left.all_ethnicities.both.static_med_corrected.RAW,3.651470156143936e-12,-2.2790160084432504e-12,4.113610290379018e-13,3.8989251811166093e-13,1.8857514148888178e-12,4.641333366352318e-12,3.0016447591593197e-12,2.4919224131371358e-12,8.074526908673129e-13,3.8980830670823395e-12,5.6442935495975366e-14,1.0753822552673037e-12,8.442207982462138e-13,-2.101806895097124e-12,7.147124486227284e-13,-7.53339793530759e-13,-1.0698084447149778e-12,2.136105138804894e-13,-1.7943765830484157e-13,9.190555932888504e-14,-3.4241433669392343e-13,-2.974532286536201e-13,-2.177804437014118e-13,-4.1124387361696163e-13,-9.057450980833737e-14,1.5265893839254449e-13,1.6439365316634712e-13,4.768950298456519e-13,2.993069081322807e-13,-2.49585612392393e-13,1.9661103132718156e-14,4.97100690915716e-13,-3.270177526851175e-13,-2.5928298327999068e-15,2.0159736943360565e-13,-2.523891766412708e-14,7.972943425800307e-14,1.4309472557519257e-13,5.590248402867711e-13,-2.971892599291916e-13
Heel_bone_mineral_density_BMD_T_score_automated_left.all_ethnicities.both.dynamic_med_corrected.RAW,-1.4581683769580893e-13,6.051797460144158e-14,2.5843110882446396e-12,1.0451914420694298e-12,-2.3346056323086773e-12,2.346931713647646e-12,3.016416020197039e-12,2.688938644958528e-12,1.4399959825772806e-12,4.342987209706874e-12,7.935619347759211e-13,1.6765229161907449e-12,1.4818851010249188e-12,-3.968548159322635e-13,2.1901514466552596e-12,-2.5883865863539473e-13,-2.4079792427361066e-12,-4.9309441251623764e-14,3.9229301695405065e-14,1.4176095381614728e-13,1.41739076995579e-13,3.121707036017393e-13,-6.601816335385281e-13,-8.932586106901053e-13,9.412806495324303e-14,-3.271382233225669e-13,-1.0958396494710236e-12,9.493842217496771e-13,1.838248685122291e-13,4.43656878748466e-13,5.148872437713942e-13,2.601337103498692e-13,-7.582720773283494e-13,-2.7472069280616936e-13,-8.988082736691654e-13,-2.2031846398000672e-13,1.7488865514774097e-13,4.81834602831572e-14,4.450638418784169e-13,3.120334006617324e-13
Heel_bone_mineral_density_BMD_T_score_automated_left.all_ethnicities.both.original.RAW,0.13257587186651693,0.0277778865407665,0.00600276217679547,0.01017247316721896,0.01458978215550011,-0.01049300509827669,-0.00289291242091415,3.6496132968272e-4,0.02049391668851783,0.00923136416362135,0.00964413379605943,-0.00221183265320493,0.0050056478487739,0.04788619104570375,0.00542428996597451,0.01332126848156689,-0.00167927830297178,-0.01113543485830211,-0.00386019833641628,0.00728435347402954,-6.5146321666875e-4,-0.00124204130451913,0.00332865423457848,-0.00685021593955451,9.6250120116168e-4,-0.00405775938741719,0.00206382235293296,0.00323680933802998,0.0050345608861392804,-0.00537854754768661,-0.00552225794008983,0.00668850191902525,0.00334751757410638,0.00382652392819963,0.00100754780827354,-0.00418317364636566,0.00876073952499469,0.0027298215968226,0.00261312718868554,-0.0031645955853932
Heel_bone_mineral_density_BMD_T_score_automated_left.all_ethnicities.both.2nd_visit.original.RAW,0.10000709009432608,-0.02449427747544126,0.03297093995533985,-0.01388675362856673,0.01881160944391045,0.01069874212975582,0.00480502771729695,0.00670297547864902,-0.0374757672899349,-0.02967371840477645,-0.04892382187793791,0.0418292481443146,0.02418250706006252,-0.00547392787178939,0.01104812838432645,-0.01707957701734293,-0.00252130585975475,0.01142823111746178,-0.00874586375780791,0.04187544382482805,0.01049569322846228,-0.01539271327950926,0.00532894975542252,-0.00813694037071437,-0.01845919856066107,0.00195196751886113,-0.00565986975914388,0.01643337483245192,0.01359990301780132,0.00611684061896915,-0.00348099882852717,-8.4262564836361e-4,8.1612180397597e-4,0.00727683141709026,0.00539318656436752,-0.03229410981300269,-0.00707658829297998,-0.0228475728181656,-0.03155050812761446,0.02931995151514451
Heel_bone_mineral_density_BMD_T_score_automated_left.all_ethnicities.both.original.with_med_correction.RAW,0.13257587186651693,0.0277778865407665,0.00600276217679547,0.01017247316721896,0.01458978215550011,-0.01049300509827669,-0.00289291242091415,3.6496132968272e-4,0.02049391668851783,0.00923136416362135,0.00964413379605943,-0.00221183265320493,0.0050056478487739,0.04788619104570375,0.00542428996597451,0.01332126848156689,-0.00167927830297178,-0.01113543485830211,-0.00386019833641628,0.00728435347402954,-6.5146321666875e-4,-0.00124204130451913,0.00332865423457848,-0.00685021593955451,9.6250120116168e-4,-0.00405775938741719,0.00206382235293296,0.00323680933802998,0.0050345608861392804,-0.00537854754768661,-0.00552225794008983,0.00668850191902525,0.00334751757410638,0.00382652392819963,0.00100754780827354,-0.00418317364636566,0.00876073952499469,0.0027298215968226,0.00261312718868554,-0.0031645955853932
Arm_fat_percentage_right.all_ethnicities.both.static_med_corrected.RAW,2.1038854594204023e-11,5.720679447656439e-13,-2.959717281934079e-11,-6.297999688019399e-12,1.829077082293349e-11,7.878491818231928e-12,9.81323007083678e-13,3.129447095293731e-12,-1.5038570735806157e-13,4.605779015841359e-12,6.689422651935401e-12,-4.360016450334673e-12,8.08595241945298e-13,-5.0576338936238575e-12,5.393547699337458e-13,-1.906393133828825e-12,2.8348325836213893e-13,1.390667140299744e-12,-1.5472643245259118e-13,-3.677908677573257e-13,-9.92660790489721e-13,-4.0513188797837115e-13,8.241801246977462e-13,-1.6723613030499432e-14,1.0732682658886436e-14,1.6000896672830955e-13,6.424871990260062e-13,4.197032701997848e-14,4.50602312965949e-13,4.880827543000906e-13,1.5382125570246213e-13,2.1168538463837663e-12,4.499743209915099e-13,9.446413023760496e-14,7.404965613313647e-13,-1.9881680370122672e-13,-5.018588582639452e-13,1.4036632913291093e-12,1.1544966698192558e-12,-1.061515281652782e-12
Arm_fat_percentage_right.all_ethnicities.both.dynamic_med_corrected.RAW,2.4753559518230943e-11,-1.990366722673146e-11,4.858189626103874e-11,3.0106398461388416e-11,-1.6298924932956925e-11,-1.495584369045337e-11,-1.0384144711349403e-11,-1.1366538507029522e-11,-8.191824931165372e-12,-8.392570838057732e-12,-1.3914561898211936e-11,1.06156378734799e-12,-3.6907750401653295e-12,6.7121756170246195e-12,-4.601911552189704e-12,2.6777652810246467e-12,3.701940175295531e-12,-9.399944538080193e-13,4.017371076470828e-13,2.1802461022381333e-12,-2.982302030627619e-14,-7.072663772097401e-13,1.314328170001978e-12,2.115808091031554e-12,9.715791036816423e-14,-1.8627975201044308e-12,-6.620391019776788e-13,-3.079231586735219e-12,2.3467041536414676e-12,-8.72176353701778e-13,-4.671324374749258e-13,-4.989626508343314e-13,1.8546499088978053e-12,1.058677116296625e-12,2.8153906093248264e-13,1.5037673009627569e-12,-3.5790369991931125e-13,-4.65528322884404e-13,-1.1783424879734638e-12,2.4713945268883356e-13
Arm_fat_percentage_right.all_ethnicities.both.original.RAW,-0.00677721883593946,0.0194218613088819,-0.00215333781163513,0.02014157564882299,0.01726786652576732,-0.00760395588470786,-0.00140843133386169,-0.00971174210868511,0.00700158890301334,0.00476551722362718,0.00672025099369848,-0.00127826444415651,0.00399421225555699,0.00259981511952736,-7.1098774503466e-4,7.3435084788542e-4,-2.670752764061501e-5,0.00544671550894531,-0.00300277600117496,0.0099167245619635,0.00749500106329312,-0.00227038022950889,-0.0072951272329019,0.00465788571895225,0.00416968452527786,-2.0009725797542e-4,0.00246009078441387,0.00755353512405427,0.00174517356636069,0.00723168478715574,0.00516359239659917,0.00205468219185104,0.00669987707512236,-0.00806751457859607,-5.9847834927259e-4,-2.8282706279443873e-5,-0.0024010256593362,-2.4359727384042e-4,-0.00317058442361983,0.00225357569314252
Arm_fat_percentage_right.all_ethnicities.both.2nd_visit.original.RAW,-0.23565830855232897,0.1058033945287649,-0.07964845308158365,0.01133468987169117,-0.10506364156071112,-0.09452099848198713,-0.06877423777294932,-0.1349199024185382,0.1718178938029904,0.2486557821078416,0.4456293576535369,-0.28902577589930123,-0.03909982876379675,0.04757314018114872,-0.04096509085451303,-0.01092914083824211,-0.01412943046008282,-0.05686080034215441,6.0642774253738315e-6,-0.00713848896587831,-0.02116337242627051,0.01335044667427953,0.0162521805607009,-0.0110565348391078,0.00398271939019006,0.02717429417668004,0.00899835053483737,0.00738652527281489,-0.00112833700608497,0.00205446776863578,-0.02361647496646211,0.04680977490708486,0.00954959150913281,-0.01451425942782286,-0.01128216602612101,-0.01884918114676466,-0.00147067016903182,0.01589653800477178,0.03407264839916257,-0.01413040472893235
Arm_fat_percentage_right.all_ethnicities.both.original.with_med_correction.RAW,-0.00636675023898501,0.0190785075480248,-0.00211929076377231,0.02002987850990219,0.01714906108714452,-0.00741159567977335,-0.00141568086810654,-0.00956392644718447,0.00682152147016372,0.00468022523580329,0.00662385001061593,-0.00127402995285124,0.00394905012640602,0.00239409453678643,-7.8571642287232e-4,7.1577318048701e-4,2.0205678515194243e-5,0.00538849686205946,-0.00291357330929507,0.00974220673144232,0.00735030436388148,-0.00220338784171805,-0.00725227310387155,0.00464969885088104,0.00406356972865792,-1.8695415409385e-4,0.00248345144751494,0.00750550291166152,0.00179880674498039,0.00724176102019098,0.00521450235500139,0.00210686547846689,0.00665980706442361,-0.00809231209252243,-5.1464583212955e-4,1.4591574767830743e-5,-0.00239516907505153,-1.9920942965838e-4,-0.00318756670759617,0.00222053408379599
Weight.all_ethnicities.both.static_med_corrected.RAW,1.4111016865996108e-11,-7.324332299016694e-12,3.0922548793020778e-12,6.832043663638095e-12,3.5928284253739386e-12,5.224209718173027e-12,4.283166156458421e-12,-7.084914707382758e-14,-2.9289658804134623e-12,1.2283114843007332e-11,5.132870625217658e-12,2.6725458545448162e-12,8.023755086062495e-14,2.7385090264788475e-12,-1.9792688024811933e-12,1.3366862267041184e-12,1.1376073694903845e-12,-6.339360905528402e-13,4.887238105168397e-13,-2.2157719857479522e-13,-1.0545698687739304e-12,-3.715293911826469e-13,7.582964433343112e-13,2.382307113269092e-13,-3.285106448521733e-13,-2.945745571193618e-13,3.2984506462294444e-14,-2.706205795899331e-13,6.04729844437003e-13,9.339789889870187e-14,-4.537947137762091e-13,9.603321731646525e-13,5.476355347427857e-13,5.426431293289858e-13,-1.7414079024796796e-13,3.941445551753266e-14,-9.971478360867503e-14,2.670890618637581e-13,6.032523901884072e-13,-8.143703371987396e-13
Weight.all_ethnicities.both.dynamic_med_corrected.RAW,-1.0741903038352056e-11,1.1013380096043547e-11,2.9421971533577617e-12,-1.980541722028638e-11,-8.17123865983153e-12,5.707640671631675e-12,7.33627346563578e-12,5.953631565531726e-12,2.5097643050211964e-12,8.45392271899155e-12,5.920244104128469e-12,7.492464842191826e-12,1.8800943214875023e-12,-2.12973026565309e-12,2.991639870959076e-12,-1.436802955867218e-12,-2.682850339911776e-12,-6.645882457211042e-13,-5.668791302079039e-13,-1.436041578886825e-12,8.38727385594259e-13,9.703105231834985e-13,-1.9556735870779815e-12,-1.8245070118848912e-12,1.8747163435691052e-13,1.2798651155180961e-13,-7.087270389220002e-13,2.5294358567022626e-12,-1.4995989463614752e-12,5.911820885979223e-13,2.4034264272545656e-13,-1.7209181292697597e-12,-1.2943746523335526e-12,-9.871263877249782e-13,-2.821013470768066e-13,-8.091428137582635e-13,1.577453941454456e-13,-7.283394010994932e-13,-8.634982243876634e-14,9.912943944703085e-13
Weight.all_ethnicities.both.original.RAW,-0.02078312049289018,0.03131663157698351,-0.00578390789451284,0.0158805329920281,0.00564721005336891,-0.01039703908481284,7.7058715401523e-4,-0.00777154311752053,0.00716782017316103,0.00809981076741659,0.00417907430798051,0.00219371074606887,1.8424398897779e-4,-5.1495331270236e-4,0.00110163738499952,-0.00231169757153076,-0.00203187720889634,0.0047789184341334,-0.00355853674983916,0.00901833241299159,0.0070702294304374,-0.00196989372971789,-0.00527920102579548,0.00432200779849325,0.00369770777927221,-0.00166939939340184,0.00264889921532258,0.00733027904793079,0.00244490029046344,0.00793291071142349,0.00419304459777005,0.0015740708109161,0.00826873670145025,-0.00760181374147917,-9.6303051639727e-4,5.5903850548248e-4,-0.00220578433849106,-0.00121885089305591,-0.00267568528080624,0.00117419791255829
Weight.all_ethnicities.both.2nd_visit.original.RAW,-0.2574571613253807,0.11704839863861974,-0.08253703935492886,0.00838779128590294,-0.1195544750267458,-0.09948594440000884,-0.06674343580701135,-0.13713529718094153,0.18165321344198387,0.2538183120745515,0.4523994219207164,-0.29672161549495263,-0.03971170539994316,0.05109858696490768,-0.04149803765707372,-0.01359608702231041,-0.01454543154866928,-0.05907494626940658,0.00130527470685798,-0.00885121225334172,-0.02176425341012907,0.01220230222918151,0.01830976534190732,-0.01200985660504273,0.00797412156714005,0.02641609320495562,0.0094532439169928,0.01170292997072595,-0.00336675703212183,-0.0015822962729919,-0.0240408220282825,0.044935460998222,0.00503431695874103,-0.01248714813800055,-0.00713503699520122,-0.01739634296745642,-0.00158801102185505,0.01451756188251974,0.03347705818688892,-0.01623185618183154
Weight.all_ethnicities.both.original.with_med_correction.RAW,-0.02061421007078203,0.03127184155921115,-0.00580060571346141,0.0158724718855578,0.00552425449628536,-0.01037249738452593,7.4649348218799e-4,-0.00773892684736682,0.00712588693703937,0.00808310991442321,0.00410188351972867,0.00221388855325595,1.7218048130569e-4,-5.4606611435231e-4,0.001102268332842,-0.00230558971621734,-0.0020313519282844,0.00475535956496572,-0.00353851622040097,0.00898110373971977,0.00702962071461874,-0.00194742576191563,-0.0052510970880626,0.00431198883716452,0.0036685785387146,-0.00165969120393332,0.00266217633275034,0.00731396101755396,0.00245980794820036,0.00792706782357728,0.00419921386194382,0.00157978594972286,0.00828092965886776,-0.00761057096232611,-9.4049360156532e-4,5.6840254983229e-4,-0.00220516867333231,-0.00120724478492324,-0.00267846371937483,0.00116352299934268
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.static_med_corrected.RAW,6.142955100462257e-12,-2.31122879607911e-12,4.96399895902821e-12,-5.022336856509705e-12,-1.6628390382321405e-13,2.9694140066272586e-12,1.9431956534831788e-12,1.9411438398935292e-12,9.830449044069669e-13,1.9437152233871252e-12,4.149456187353108e-12,-3.4906739219916177e-13,-4.079604905470894e-13,-2.111559967189651e-12,1.0828161544677142e-12,1.7473284820027865e-13,-1.4292029917234458e-12,6.582644636944905e-14,-7.900395500075725e-13,2.0247374359750179e-13,1.8023075092978744e-13,-9.375069219089605e-14,-6.473357382818142e-13,-4.507948036077079e-13,9.471947294235158e-13,1.900615118672123e-13,-4.4164083297793996e-14,1.4727016602396384e-12,-2.1613786997292962e-13,6.128906334061893e-13,3.159053904451878e-13,2.635016358769389e-13,1.4908080230241774e-13,-5.732978102733038e-13,1.730393083170892e-13,-1.9801559483598962e-13,4.5079166362076676e-13,2.192565210491704e-13,5.579372648833111e-13,-4.659562005104347e-14
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.dynamic_med_corrected.RAW,-6.966952813240817e-12,3.3919256954799705e-12,-8.471201959166665e-12,-4.453186985169842e-12,-2.562642205322759e-12,1.2275765659202932e-12,2.0705696128463988e-12,2.247518313971981e-12,-1.0104872866067446e-13,2.4303538424295835e-12,-1.038505247753569e-12,2.854668823127828e-12,1.6362084233454915e-13,2.2569787354375747e-13,1.2641283305080713e-12,-1.090819660779201e-12,-3.0606920142747076e-13,-3.3524296193650824e-13,3.249851709458119e-13,-5.040748361849858e-13,1.4936606974117842e-14,9.892877956468944e-13,-1.4857813448230732e-13,-6.179537427902535e-13,-9.224215817092587e-14,2.0193974148961937e-13,-2.612565034399182e-13,3.965487921133295e-14,-4.634217428267762e-13,-1.1283915530255956e-14,-2.1010770940216298e-13,-1.2262509547709378e-12,-4.0793464171171753e-13,-3.108784361677915e-13,-4.223324420140182e-13,-7.442154144585029e-13,-7.303872467436379e-14,-1.446900022887138e-13,3.897549435946964e-13,6.817591759533279e-13
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.original.RAW,-0.05326307046817516,0.03041331783225593,-0.02137581332999503,0.00386597799820563,3.4296947002895e-4,-0.00730598684967971,-0.00135076304847861,-0.0035517165413425102,0.01410660620359929,0.00121866660434975,-0.00411102386698769,0.00448340422269387,-0.00417326160283045,0.00103546054618117,-8.5550597336671e-4,-1.1703662096608e-4,-3.3958348891399e-4,0.00623437867473839,-0.00148257943166147,0.003561485803441,0.0019927177700773,7.0947556480747e-4,-0.00331878071468281,0.00280493559202785,-1.3236866277725e-4,-0.0038092411308276,0.00436609084155041,0.00527547250678818,0.00114751842619143,0.00697814571772974,0.00440709110354358,0.00282681904793635,0.00784010902316464,-0.00557494373721533,-5.023779681928e-4,0.00123393077462521,-0.0018476774420627,-0.00301218602767424,-0.00190761304097773,9.2916426000225e-4
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.2nd_visit.original.RAW,-0.2574568401712422,0.10864715062490092,-0.08273207533266422,-0.00387226369538919,-0.131061148371725,-0.09854611382602688,-0.06614777748899499,-0.12833409063293288,0.18290523351490529,0.2372806693160731,0.4363927703032352,-0.29376621018280136,-0.03375619891176172,0.05452242503880809,-0.03853676310519764,-0.00461365491637297,-0.01044803377629188,-0.05514667081886409,0.00596946402945606,-0.01376999608435855,-0.02499901805005705,0.01322635994173412,0.02151171200138599,-0.01481427200617879,0.00322762352104821,0.0246480655360714,0.01012513552876265,0.01064409530101808,-0.00120280885076119,-0.00496362722122873,-0.02568299290474746,0.04425405943417841,0.00188850488900982,-0.00767459758770912,-0.01145455734841574,-0.01620969293952622,-0.00340676711563659,0.01646001486878358,0.03046642405333145,-0.01230638013440969
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.original.with_med_correction.RAW,-0.05326307046817516,0.03041331783225593,-0.02137581332999503,0.00386597799820563,3.4296947002895e-4,-0.00730598684967971,-0.00135076304847861,-0.0035517165413425102,0.01410660620359929,0.00121866660434975,-0.00411102386698769,0.00448340422269387,-0.00417326160283045,0.00103546054618117,-8.5550597336671e-4,-1.1703662096608e-4,-3.3958348891399e-4,0.00623437867473839,-0.00148257943166147,0.003561485803441,0.0019927177700773,7.0947556480747e-4,-0.00331878071468281,0.00280493559202785,-1.3236866277725e-4,-0.0038092411308276,0.00436609084155041,0.00527547250678818,0.00114751842619143,0.00697814571772974,0.00440709110354358,0.00282681904793635,0.00784010902316464,-0.00557494373721533,-5.023779681928e-4,0.00123393077462521,-0.0018476774420627,-0.00301218602767424,-0.00190761304097773,9.2916426000225e-4
Ankle_spacing_width_right.all_ethnicities.both.static_med_corrected.RAW,-3.851403528579706e-12,1.8230307790804583e-12,-1.0930954696466814e-12,-2.0022168675530203e-12,-6.129762477404912e-12,-2.0269308459790333e-12,-3.8847162336471097e-13,7.82621977762311e-13,3.441591274867259e-13,-1.020362052067114e-12,8.550337072851452e-13,2.3828929151524417e-14,-2.568030063344129e-13,6.490986073621283e-13,8.954138454119337e-13,-2.2652049286542438e-13,-1.0236277603661009e-12,-9.62376266340738e-13,5.483669773377008e-13,-7.397469152633291e-13,-6.549689631562628e-14,8.751193367190139e-13,-7.773193784823662e-14,-5.353271823632023e-13,-6.542003521494633e-13,-1.2229302055699693e-12,-2.515564528150439e-13,3.5947242514130564e-14,5.367149298555907e-13,-1.122853568178387e-13,2.755885740474717e-13,4.639821222653583e-13,-7.338905101329656e-13,-1.1299642867832593e-12,-6.16685908949888e-13,-3.7237493797377474e-13,-4.313869311177117e-13,-5.045600849745385e-13,1.2284773538963322e-12,-1.0581302758772396e-13
Ankle_spacing_width_right.all_ethnicities.both.dynamic_med_corrected.RAW,5.241557772515878e-12,1.0017466706485448e-12,1.2123646988072355e-11,-1.351687069772821e-12,-3.248223918623361e-13,-5.77848761864345e-12,-5.932140177105377e-12,-2.758546406478038e-12,-2.342167205543709e-12,-9.354494050281432e-12,-1.5269951956948685e-12,-2.1232088250755274e-12,-2.7626110636808107e-12,1.4078387261706089e-12,-2.7318240714176693e-12,1.1744951243668434e-12,2.643775191780504e-12,-2.4194283546663647e-12,-4.185954739893185e-13,-5.940422467924466e-13,-6.968665994599838e-13,1.2020884959362641e-13,8.573154844753985e-13,4.007485600161799e-13,-9.52510231175827e-14,5.722098809465408e-13,1.1842360776354854e-12,-1.5412438714257908e-12,4.1951383116717036e-14,-2.1868911911725021e-13,-5.753293173771685e-13,-6.913776194910983e-14,2.0250601600091402e-13,3.426228270456151e-13,9.17024198294168e-13,1.2997459448709681e-13,1.8019018531740542e-13,1.2512025346831976e-13,1.5640503155362198e-13,-6.216768290144499e-13
Ankle_spacing_width_right.all_ethnicities.both.original.RAW,0.07972067497108773,-0.03788553771399963,0.05945981691103668,0.00446912044238478,-0.08548083516558487,0.00855272496669938,0.02085384143124595,1.2086478291892e-4,-0.04771213311687811,0.0012751221808647,-0.00808208457247395,-0.02485498370846296,-0.01001482368936812,-0.12994315558263198,0.00289736899334108,-0.07517074427670517,0.00290278306595044,0.04987334927187413,-0.00217871217739028,0.00607347675342493,0.01313787330152215,-2.2212880104417e-4,-5.66901297574e-4,0.00353353443588397,0.0011307191332599,-0.0085294068620591,-6.1533546308654e-4,0.00790066582758745,3.7006661814207e-4,0.00534821673576083,0.01393542835961624,-0.00464406119018044,0.00855547681105136,-0.00428205843143146,5.7262418182812e-4,0.01168513648504753,-0.00277326159182962,-0.00478581646503476,-0.01000128015120154,0.00471080361242303
