PHENOTYPE,gPC_1,gPC_2,gPC_3,gPC_4,gPC_5,gPC_6,gPC_7,gPC_8,gPC_9,gPC_10,gPC_11,gPC_12,gPC_13,gPC_14,gPC_15,gPC_16,gPC_17,gPC_18,gPC_19,gPC_20,gPC_21,gPC_22,gPC_23,gPC_24,gPC_25,gPC_26,gPC_27,gPC_28,gPC_29,gPC_30,gPC_31,gPC_32,gPC_33,gPC_34,gPC_35,gPC_36,gPC_37,gPC_38,gPC_39,gPC_40
Arm_fat_percentage_right.all_ethnicities.both.original.with_med_correction.RAW,0.04685063969419105,0.02055675542924156,0.01316981835012372,0.02519840346476419,0.03027298260586895,0.00680418430049974,-0.00192923901918694,-0.001023642823091,-0.0015325380357382,-0.00181431420759525,0.01083480316674209,-0.00432455836356805,0.0126639919149484,0.00791521389550281,-0.00657969839625401,-3.7075079928945e-4,0.00129592344194975,0.001394795048097,-0.00148176364836688,0.01251432803271852,0.00839896325808206,-0.00291978244752843,-0.01032957614548384,0.00534006068764437,0.00698417150723525,0.0053431533232378,-0.00187632951450866,0.00158786633067623,3.1469655580441e-4,-0.00182709192023149,0.00101120225636558,4.9411295484201e-4,-5.6772126928532e-4,-0.00581344372019532,0.00280131822526913,-8.4650496385764e-4,-0.00300262894993103,0.00430064336094741,-0.00493911605734603,0.0060747845515696
Weight.all_ethnicities.both.static_med_corrected.RAW,1.4927428209000403e-11,-7.804827484649024e-12,3.336864329751352e-12,6.3774017566953744e-12,3.292111582665657e-12,5.591422345842217e-12,4.292695131670109e-12,2.7436650103971036e-13,-3.2167942037724538e-12,1.207234029523197e-11,4.976716394558881e-12,2.674945430152545e-12,9.022725119235729e-14,2.713529967557695e-12,-2.027822909802729e-12,1.32046987654812e-12,1.1591588318237305e-12,-8.07413211571095e-13,5.925578578208079e-13,-4.501212119903179e-13,-1.2490387431439098e-12,-3.154375104537678e-13,9.212874449489364e-13,1.2712060377527464e-13,-4.210967781920658e-13,-2.1911876631755202e-13,-8.092606922323713e-14,-5.271933333200213e-13,5.322433095817838e-13,-2.0855745306177545e-13,-6.310194869963082e-13,8.733001101438137e-13,2.771330470607338e-13,7.758740465008499e-13,-1.1502949525972788e-13,4.0099965217543895e-14,-4.809093762508043e-14,3.404979401685441e-13,6.589681564558908e-13,-8.178234467599565e-13
Weight.all_ethnicities.both.dynamic_med_corrected.RAW,-1.0838615313423678e-11,1.1069827963706382e-11,2.9140136517689052e-12,-1.9754439526825167e-11,-8.136769843678348e-12,5.6655459193552055e-12,7.335172604762975e-12,5.914023617551731e-12,2.543095365996998e-12,8.478449755974113e-12,5.93835318068325e-12,7.492188472274329e-12,1.8789408487142303e-12,-2.126844646339786e-12,2.9972522710120844e-12,-1.4349307471492489e-12,-2.6853446247381293e-12,-6.445513351067554e-13,-5.788809354480786e-13,-1.4096616223752305e-12,8.612070663400365e-13,9.638314709237018e-13,-1.9745278738208105e-12,-1.8116766090269064e-12,1.981678152396109e-13,1.1926890809114138e-13,-6.955666262824391e-13,2.5591477329363993e-12,-1.4912265172102337e-12,6.260970634507454e-13,2.6082411653379245e-13,-1.7108678460630084e-12,-1.263153716322212e-12,-1.0140963568332748e-12,-2.889346358139767e-13,-8.09220282527586e-13,1.5178157436115778e-13,-7.36824038672369e-13,-9.278679161374459e-14,9.916902529934414e-13
Weight.all_ethnicities.both.original.RAW,0.00797165631471931,0.09045182089275013,0.00475058351913126,0.01671098256890782,-0.01318185425480691,-0.00145619696107472,0.00516126748461948,0.00867319625903093,-0.00377992124184421,0.01143587923553572,-6.1479540076934e-4,0.01129060885640172,0.0022948310435528,-0.00601033030576167,-0.00117722365653404,-0.01378135274250035,-0.00718573914366559,6.947884265969958e-6,-0.0034913171915973,0.01361062867058689,0.00856712362593326,-0.00212365926445308,-0.00394927214004519,0.00630444435003871,0.00573415742441181,0.00204265824018883,-0.00243987721032098,0.0013199213675248,0.00224085292679564,-0.00191516230107174,-0.00343617632872406,-0.00411239019491708,0.00408876674931623,-0.00588900795813075,0.00332248085388911,0.00288732284418768,-0.00391705420880122,0.00401205085616596,-0.00570147044003416,0.00539138496808855
Weight.all_ethnicities.both.2nd_visit.original.RAW,-0.00860697244039948,0.06327375641747318,0.00955367006175313,0.02587084233382088,-0.00441236788711945,0.00744822784255971,0.01025449572935135,0.01944913182992848,0.00164710122354875,9.1230524599883e-4,-4.7936880589229e-4,0.0152311248557498,-0.00171995955468398,0.00637380708817896,-0.00120342684144769,-0.02572185610736379,-0.00930116053716664,-0.00320276632430485,-6.7914001432946e-4,0.00984581944569039,0.00720589275930131,0.00425598058763045,-0.01174426596691945,0.01717004938068337,0.01085295693478146,0.00497180623726778,-0.00555690839727161,-0.0026096621993781,-0.01080370970463392,-0.00618776022281742,-0.00632604917263758,-0.01168726767529143,-0.01143376053025664,-0.00505538741672502,0.00457194520261654,0.00282402922097793,1.8963704339062e-4,0.00368531050018973,-0.0021302383352163,0.00511557369140837
Weight.all_ethnicities.both.original.with_med_correction.RAW,0.00879944578736484,0.090122039997822,0.00465979873094412,0.01665367517359685,-0.01377737566709176,-0.00133451430040299,0.0050347168862181196,0.0088230516017923,-0.00398259771829749,0.01134015125968098,-9.9815946805833e-4,0.01137760233303179,0.0022317824702687,-0.00615813142434204,-0.00117231074998019,-0.01373406307886125,-0.00717456163175311,-1.094162546695e-4,-0.00338790431387165,0.01340994885303482,0.00835545122399242,-0.00200935829512249,-0.00380537782001734,0.0062475831084766,0.00558249498421639,0.00208810329538976,-0.00236987295136667,0.00123867703937713,0.0023130339821073,-0.00193989741988608,-0.00339999331410456,-0.00407828215772326,0.00414654247324671,-0.00592719716366766,0.00343050623721025,0.00293054763608516,-0.00390959539624393,0.00406459490782767,-0.00570881517302981,0.00533160741929494
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.static_med_corrected.RAW,7.498162757945678e-12,-3.004306354268502e-12,5.3980698473210255e-12,-5.744122698382968e-12,-4.926996988768738e-13,3.6055177624180426e-12,2.0215250592333234e-12,2.487530884400768e-12,3.1335177936651943e-13,1.7472203729692449e-12,4.151214181841147e-12,-3.696871901386831e-13,-3.31414580715845e-13,-2.1448690167224248e-12,9.943723170744789e-13,1.504419506438053e-13,-1.4244429942327379e-12,-2.8530829911843893e-13,-6.652708889238191e-13,-4.0652020660022146e-14,-5.996454619593527e-14,-4.619704159820179e-14,-3.934236069239288e-13,-5.907855244963906e-13,8.375321129558378e-13,4.0086202609288596e-13,-2.728709402385256e-13,1.1422336887219168e-12,-3.316648620851552e-13,1.6519810439832082e-13,6.25023078584288e-15,1.0842590681706686e-13,-2.2100026205660713e-13,-2.2192310831093602e-13,1.947443137352348e-13,-2.360577929879291e-13,5.07564571200918e-13,3.353346601683585e-13,6.471691941649965e-13,-6.741187639013265e-14
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.dynamic_med_corrected.RAW,-8.33772627377561e-12,4.092942256676725e-12,-8.91029097279312e-12,-3.723882495042511e-12,-2.2325597343571783e-12,5.844890421014622e-13,1.991355854089922e-12,1.6950990178148325e-12,5.763008078695301e-13,2.6291014726048947e-12,-1.0402814672335248e-12,2.8755222553508714e-12,8.620330525629344e-14,2.5938207059485913e-13,1.3535773356332537e-12,-1.0662484619826516e-12,-3.108858859300029e-13,1.9869470180212556e-14,1.987995706073821e-13,-2.581886798254024e-13,2.578594811958426e-13,9.411917500161574e-13,-4.053820693409528e-13,-4.763778753443024e-13,1.8666951069671628e-14,-1.1248116014575727e-14,-2.9952306142584895e-14,3.738926991981006e-13,-3.4658589201003305e-13,4.4150737971903824e-13,1.0306516141414256e-13,-1.0694184050184426e-12,-3.365946648740612e-14,-6.662562250922227e-13,-4.442835800405249e-13,-7.057466452213073e-13,-1.304566600711451e-13,-2.620895182811435e-13,2.995117127819177e-13,7.028093082451469e-13
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.original.RAW,-0.11646363134600692,0.07111435671789625,-0.05305208275478639,-0.02763246360228291,-0.01764584544692833,0.01010092556839611,-4.0481415450532e-4,0.018642276940105892,0.01281448539345118,-0.00692094967964999,-0.01493313866378244,0.01520307011309641,-0.01083033314795746,0.00185836915506952,-0.00824993626709924,-0.00183468039388412,-9.6632813112871e-4,0.00246963358640601,0.00180215191925872,-0.00105237794931507,-0.00661981668580562,0.00534834220436204,0.00256461700469784,0.00215278749360235,-0.00683387782236199,-0.00172570880696145,0.00272518445684864,1.5802864625915e-4,-0.00249249992587737,-4.0173564429207e-4,-0.00181178496499733,0.00135916846962796,0.00724520682599731,-4.348891370892746e-5,-5.8063612555334e-4,0.00231007665425838,-0.00347010253440571,-0.00429499891285202,-0.00181014467064436,0.00219303316328854
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.2nd_visit.original.RAW,-0.06593298243311645,0.0570702869520498,-0.01304648433394442,-0.01381542602675867,-0.02975217701429314,0.01862066521018562,0.00812792463619125,0.0128657516110557,0.01511809697264204,-0.02107260650037923,-0.02363254763877061,0.01018143223495253,-0.00308690623534706,-0.00210168047326629,0.00488656892073191,8.317466886882e-4,-0.00413929511903719,-5.4365568060934e-4,0.00727025370562729,0.00188576209053204,-0.00822463136870633,0.0159983980875698,0.00789956947370918,0.00305622379767157,-0.01007230200087147,-8.2887342397261e-4,0.00296880289195076,0.00961700830060096,-0.00276147763579975,-0.01038880964066705,0.01192839255049574,-0.01321661717136717,-0.00920708446064168,0.00637847796287762,0.00175227593765005,0.01004567908890127,-0.00949084786283128,0.0091295027642299,-0.00824415860061951,0.00703040816918886
Forced_expiratory_volume_in_1_second_FEV1.all_ethnicities.both.original.with_med_correction.RAW,-0.11646363134600692,0.07111435671789625,-0.05305208275478639,-0.02763246360228291,-0.01764584544692833,0.01010092556839611,-4.0481415450532e-4,0.018642276940105892,0.01281448539345118,-0.00692094967964999,-0.01493313866378244,0.01520307011309641,-0.01083033314795746,0.00185836915506952,-0.00824993626709924,-0.00183468039388412,-9.6632813112871e-4,0.00246963358640601,0.00180215191925872,-0.00105237794931507,-0.00661981668580562,0.00534834220436204,0.00256461700469784,0.00215278749360235,-0.00683387782236199,-0.00172570880696145,0.00272518445684864,1.5802864625915e-4,-0.00249249992587737,-4.0173564429207e-4,-0.00181178496499733,0.00135916846962796,0.00724520682599731,-4.348891370892746e-5,-5.8063612555334e-4,0.00231007665425838,-0.00347010253440571,-0.00429499891285202,-0.00181014467064436,0.00219303316328854
Ankle_spacing_width_right.all_ethnicities.both.static_med_corrected.RAW,-3.67707943304696e-12,1.711368462938656e-12,-9.541509880583206e-13,-1.990571817899337e-12,-6.360233876041621e-12,-2.0072234388226177e-12,-3.404436809308858e-13,7.81741483081864e-13,2.2772659853175354e-13,-1.022435480935475e-12,8.389483490659518e-13,-3.9904365380239686e-14,-2.7972936708291976e-13,3.348943023006702e-13,9.023732856282408e-13,-4.0837166369194894e-13,-1.0148345415454173e-12,-8.403140999491164e-13,5.435571911819372e-13,-7.254381349752402e-13,-3.5927942967661994e-14,8.755262383409129e-13,-8.136830875425365e-14,-5.26736080330628e-13,-6.517641521959864e-13,-1.2424294195331753e-12,-2.5291947713417793e-13,5.408941689154114e-14,5.379598246762064e-13,-9.83487401512764e-14,3.106734407615701e-13,4.5390061397916273e-13,-7.134894425660047e-13,-1.1396296204545814e-12,-6.161012138337992e-13,-3.4517858623090177e-13,-4.3735919544273137e-13,-5.187145711757144e-13,1.2045856716631473e-12,-9.519029916761884e-14
Ankle_spacing_width_right.all_ethnicities.both.dynamic_med_corrected.RAW,6.245674047328861e-12,3.966409881768254e-13,1.289463887906348e-11,-1.2894616216433192e-12,-1.436846649479556e-12,-5.673174666795626e-12,-5.676687371396523e-12,-2.763247329774148e-12,-2.96807620311359e-12,-9.365548116468763e-12,-1.612938149445188e-12,-2.4639464015854728e-12,-2.8849737650765474e-12,-2.858554200817898e-13,-2.6947121448540036e-12,2.109202785892288e-13,2.690704112563135e-12,-1.7648051659193628e-12,-4.4425788929708033e-13,-5.176519433462183e-13,-5.391419096899718e-13,1.2237743639735382e-13,8.379106331418708e-13,4.4661666752802403e-13,-8.22404258998888e-14,4.684267253729185e-13,1.1769851572466148e-12,-1.4444989316995134e-12,4.859838746305691e-14,-1.443122914550019e-13,-3.883856859036848e-13,-1.2292708730850188e-13,3.114883193983127e-13,2.911090396822001e-13,9.20138223933029e-13,2.751690397069193e-13,1.4835161879673386e-13,4.9661928542481936e-14,2.866772197835683e-14,-5.650362915641972e-13
Ankle_spacing_width_right.all_ethnicities.both.original.RAW,0.04309792609801217,0.08071542748298637,0.02169873237003543,-0.00272465165547874,-0.0096618569702561,0.00483616143822218,0.01229640735621764,0.00463976611846255,-0.00188145268320287,0.02049459826616054,-0.01474818989526814,0.01054367003443709,-0.00661992707724585,-0.00825851432297476,6.1396338147672e-4,-0.01528438013945437,-0.00655702595538142,-0.00257459092818086,-0.00212698726044059,0.00234041154642808,0.01059527331837958,-0.00374705154073692,0.00884294535764819,3.1362271944347e-4,0.00133208656904044,-0.00586600518256644,-6.0028943067402e-4,0.00496098283277111,-0.00132714443178921,-0.00318313730908887,-0.00326329292691529,-0.00520901371143077,0.00229888799321208,-0.0033847162428466,0.00323864269552092,0.00583712846157616,-0.0033165398142977,0.00942545799885166,-0.00242579942668942,0.00374267191624
Ankle_spacing_width_right.all_ethnicities.both.2nd_visit.original.RAW,-0.00626870540066686,0.06199711659486982,0.01993084621289777,-0.00141179927882145,-0.00597737519317929,-0.03014182102029318,0.00961686494625337,-0.00709122298305986,0.02464970807885148,-0.00527724782751826,-0.01920171539091222,0.02864913455750629,-3.8902684595054e-4,-0.01237223620744644,-0.00492285590957087,0.00590298970685148,-0.01414218855838112,-0.0165235739929671,0.03133202349770202,0.00646491251742443,0.00841813043623157,0.0113816068905676,-0.01315112612190183,0.0184878034578804,0.02340499788760641,-2.5971259121919e-4,0.00427378972483096,0.02255276784532191,-0.01351390990370794,-0.01385743185596949,-0.01148219324864431,-0.01750870982970305,-0.02771096143390751,-0.0078074975110526,-0.00566773861731802,0.01000000401652234,-0.00649552096201754,0.02166957207630774,0.02123991809999236,0.02603643124616826
Ankle_spacing_width_right.all_ethnicities.both.original.with_med_correction.RAW,0.04309792609801217,0.08071542748298637,0.02169873237003543,-0.00272465165547874,-0.0096618569702561,0.00483616143822218,0.01229640735621764,0.00463976611846255,-0.00188145268320287,0.02049459826616054,-0.01474818989526814,0.01054367003443709,-0.00661992707724585,-0.00825851432297476,6.1396338147672e-4,-0.01528438013945437,-0.00655702595538142,-0.00257459092818086,-0.00212698726044059,0.00234041154642808,0.01059527331837958,-0.00374705154073692,0.00884294535764819,3.1362271944347e-4,0.00133208656904044,-0.00586600518256644,-6.0028943067402e-4,0.00496098283277111,-0.00132714443178921,-0.00318313730908887,-0.00326329292691529,-0.00520901371143077,0.00229888799321208,-0.0033847162428466,0.00323864269552092,0.00583712846157616,-0.0033165398142977,0.00942545799885166,-0.00242579942668942,0.00374267191624
Monocyte_percentage.all_ethnicities.both.static_med_corrected.RAW,-2.3500893123970878e-11,5.663094590332385e-12,7.344726417749904e-12,8.982062108218998e-12,-8.279808309049607e-12,-7.41895678664958e-12,-5.613831882110764e-12,-6.7446046482630795e-12,-2.239517727759932e-12,-3.5345972505704512e-12,-8.049651310568773e-12,-8.561768454842177e-13,-1.7590111836195217e-12,3.9824764734855375e-12,-2.33164362477479e-12,1.043990309075125e-12,3.154945691166378e-12,-2.3577854489713028e-12,-1.0904470908163797e-12,2.712146870517859e-12,6.801897572857163e-13,5.6264622316401676e-14,2.892873997075282e-12,1.6502876795807585e-12,-1.59164634564276e-12,1.0571312643177804e-12,-3.978853630189525e-13,-5.2063857999538895e-12,-1.262225928693243e-12,-3.44806714843374e-12,-1.197380574587682e-12,-2.6252560058361585e-12,-2.4305681861501163e-12,1.5895225949067929e-12,1.793187280131458e-12,3.483364677721024e-13,1.118506893750114e-12,-1.8008251423444424e-12,-1.6827585858843333e-12,1.1592349394945436e-12
Monocyte_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,-1.0637993436369718e-11,1.0175190720643564e-12,-9.503827137812912e-13,-1.3005875691295897e-12,3.843429962649226e-12,1.9766977665311352e-12,3.2088979801609105e-13,9.167754421115073e-13,6.792769988878704e-13,1.446209680816973e-14,3.0889801312295732e-12,-1.9530155669570135e-12,-6.953633170242362e-14,-9.368250268857063e-13,-3.8661855701537136e-14,-2.372249826422856e-13,-5.393446559580298e-13,5.019924897926371e-13,-2.1197640184467758e-13,7.093719886388017e-13,5.141900231475955e-13,-3.229167058736642e-13,-4.0335335717635324e-13,1.4528131466818464e-13,6.868051654582455e-13,-1.0499780969697785e-13,-1.669945154777449e-13,5.536411801901729e-13,-3.7577715137560283e-13,1.806505145703487e-13,1.0079616823941673e-13,8.315451620563989e-14,5.408823221054846e-13,-3.673707397852123e-13,-5.898903270550449e-14,-1.2617932545244918e-13,-1.628037183065489e-13,1.5430059329763714e-13,-7.952604316098638e-14,-1.2175925528127654e-13
Monocyte_percentage.all_ethnicities.both.original.RAW,-0.0203369344919199,0.03635540977933236,-0.0081980662106961,0.00985950846221863,-0.00143596272569825,-0.00692934025017283,-0.00469055320628402,-0.00387895934162855,0.00445858499474566,0.00199856333166531,0.00263902767183444,0.00226473213982461,0.0028817786718059,0.00284928293906791,0.00279837975028481,-4.4666194823382e-4,-0.0012527703832216,-0.00339522002159742,-0.00130633635101268,-0.00480003193496004,-0.00268925886454019,-0.00359782204174233,0.00602406949925203,0.00151877346807249,7.3562900347752e-4,0.00255691730096,2.9903439842918e-4,0.00425462758460459,0.00107121706759359,2.0274816901392e-4,-0.001161205492768,0.00172489748128636,1.1185333500878e-4,-0.00175705906876294,-6.7039813094277e-4,2.6317763099076e-4,2.7952191938935e-4,0.00287835141249279,7.6044952465973e-4,0.0017650376816696
Monocyte_percentage.all_ethnicities.both.2nd_visit.original.RAW,0.0021573883404329,0.01577569236867666,2.602331916043e-4,7.7004887591907e-4,0.00402719168721896,-0.0044829310321927,-0.00424834489555166,0.00344507098997217,-0.00162997102894134,0.01095009393574008,0.00230222891543544,0.001715620744037,-0.01271402228745824,0.00759990551296127,0.00423132333844589,0.00515455583547368,-0.0064329856212192,0.00471289282910886,0.00383140928295543,-0.01494364966669183,-0.00155294716118932,-7.4680633854435e-4,0.01066819126828059,-0.00266820537881258,0.01149450303573246,8.3646925112216e-4,0.0029618598718345,0.00808383431344243,0.00633757491465521,-0.00640519970434668,-0.00998686500054664,0.00477741576667055,-0.00361454566316138,0.00854273714430102,-0.00599744616420247,0.00160319981018803,-0.00610494429588393,-0.00753602496727789,0.01030529983532868,-0.00272344957443517
Monocyte_percentage.all_ethnicities.both.original.with_med_correction.RAW,-0.0203369344919199,0.03635540977933236,-0.0081980662106961,0.00985950846221863,-0.00143596272569825,-0.00692934025017283,-0.00469055320628402,-0.00387895934162855,0.00445858499474566,0.00199856333166531,0.00263902767183444,0.00226473213982461,0.0028817786718059,0.00284928293906791,0.00279837975028481,-4.4666194823382e-4,-0.0012527703832216,-0.00339522002159742,-0.00130633635101268,-0.00480003193496004,-0.00268925886454019,-0.00359782204174233,0.00602406949925203,0.00151877346807249,7.3562900347752e-4,0.00255691730096,2.9903439842918e-4,0.00425462758460459,0.00107121706759359,2.0274816901392e-4,-0.001161205492768,0.00172489748128636,1.1185333500878e-4,-0.00175705906876294,-6.7039813094277e-4,2.6317763099076e-4,2.7952191938935e-4,0.00287835141249279,7.6044952465973e-4,0.0017650376816696
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.dynamic_med_corrected.RAW,-6.248890070748712e-13,6.971297101375207e-14,2.9710043029927336e-12,2.088483903966756e-12,2.185651119793187e-12,5.741842609273632e-14,-3.2603523120075914e-13,-2.241774674702381e-12,6.476294506766716e-14,4.098138728411271e-14,5.020792927518388e-13,-3.6419512511821364e-13,-1.7349164816639682e-14,1.175849631730493e-12,-1.6595766458907218e-12,7.121646800680558e-13,2.2116415098887557e-12,1.0729014044872365e-12,1.3756347690290493e-13,6.388560943260823e-13,3.6108158077775254e-13,-4.2758705276603993e-13,-9.334711051216576e-14,2.8696591744896824e-13,9.065747594194789e-14,4.702625239293449e-13,1.0054212583937134e-12,-8.763361840098803e-13,-8.927089018513776e-14,-2.515772658318988e-13,-3.0772174413177533e-13,-4.109685137894462e-13,6.50539055887492e-13,5.799051226779579e-13,5.667216277794019e-13,1.299878156497118e-13,9.80197605545366e-14,1.7797415992269995e-14,-3.06549796005334e-13,-1.1396147449139532e-13
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.static_med_corrected.RAW,3.2541282401377487e-12,-1.9912693639875154e-12,3.6564603165367115e-14,2.950077208713216e-13,2.6040018493502957e-12,4.6594989893587664e-12,2.913025589690892e-12,2.5720174866601168e-12,1.186712534641034e-12,3.938096386651822e-12,1.4746026196174025e-13,1.266915220946524e-12,9.203588744731573e-13,-1.184885415096328e-12,7.363745399834012e-13,-1.5687953664081278e-13,-1.155629190535583e-12,-1.6859391079248695e-13,-1.1515160307297997e-13,2.491114006055821e-13,-6.746800876546435e-13,-6.663654235755433e-13,-5.322148231096883e-13,-3.709673344571274e-13,-3.5686634978751893e-13,2.689128805292304e-13,2.1132847639247846e-13,7.626957358354176e-13,1.0094767312763876e-12,-6.106770913094422e-13,-1.879489161831463e-13,6.571667729079557e-13,-9.67712205582888e-13,-2.396414519406223e-13,4.0343409789617347e-13,-6.978753920981897e-14,9.524953733526989e-14,-3.3569783985435215e-17,1.152455697105914e-12,-5.094345963579557e-13
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.original.RAW,0.1537138714355709,0.01772855310603222,0.01946182758869244,0.01151635912254295,-0.00470454831223112,-0.00891702938828062,0.00147859130226003,3.4105033089161e-4,0.01006312860459663,0.00922791542784814,0.00834676348831866,-0.00815190994752802,0.003076229274284,0.01946926100777182,0.00629485636922686,-0.00329256301636871,-8.4238001168757e-4,3.7816301568929e-4,-0.00445228822927156,0.00887267109289417,0.00225693755475132,-0.00123420075545826,0.00302119934666538,-0.0062667290759953,0.00122839257442452,-0.00603895614178713,0.00195231397152441,0.00515560921857964,0.00529038157563756,-0.00419865144927897,-0.00245815547314121,0.00601777795634362,0.00544913633739548,0.00298587275807303,0.00121697905749908,-0.00170088121114258,0.00852165409175593,0.00143627618858334,2.8989822988195e-4,-0.00217579070139738
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.2nd_visit.original.RAW,0.03654745002486925,0.0080980089016425,0.00226045723095797,-0.00503746019764628,-0.01506747328707735,-0.01848793054083749,0.00332270559451806,-0.02035443266215232,-0.02085658994189081,0.00491256073472465,0.01675328663628443,-8.7263177844854e-4,0.01869413272171231,-0.00229135630281935,-0.00196051169834052,-0.0364006764395579,-0.00300968307371352,0.01004883260569044,-0.00657353593639175,0.0362711481252717,0.00791482616754916,-0.0053472600832802,0.01390150046386524,-0.01076258011666908,-0.01886745250745813,0.00296133820326187,-0.00591739839625931,0.01924339610603784,0.00753426042184421,0.01093880814642448,-0.00713507131718621,-3.855375222920819e-5,0.00437155650834022,0.00703352499847431,0.00339500923684785,-0.02906554552981113,-0.00694880538793307,-0.02287533455521371,-0.03479763956958521,0.03115992232720019
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.original.with_med_correction.RAW,0.1537138714355709,0.01772855310603222,0.01946182758869244,0.01151635912254295,-0.00470454831223112,-0.00891702938828062,0.00147859130226003,3.4105033089161e-4,0.01006312860459663,0.00922791542784814,0.00834676348831866,-0.00815190994752802,0.003076229274284,0.01946926100777182,0.00629485636922686,-0.00329256301636871,-8.4238001168757e-4,3.7816301568929e-4,-0.00445228822927156,0.00887267109289417,0.00225693755475132,-0.00123420075545826,0.00302119934666538,-0.0062667290759953,0.00122839257442452,-0.00603895614178713,0.00195231397152441,0.00515560921857964,0.00529038157563756,-0.00419865144927897,-0.00245815547314121,0.00601777795634362,0.00544913633739548,0.00298587275807303,0.00121697905749908,-0.00170088121114258,0.00852165409175593,0.00143627618858334,2.8989822988195e-4,-0.00217579070139738
Platelet_count.all_ethnicities.both.static_med_corrected.RAW,-1.6200229969392497e-12,1.0103018110490019e-12,-2.865781536520066e-12,2.0513939455731407e-12,1.8667876842803156e-12,-9.452144698527545e-13,8.339321386313478e-13,6.45351238051458e-13,-4.0660897404455443e-13,3.900020730341755e-13,-1.739503344348641e-12,1.1288800218062657e-12,7.352563654179598e-13,-1.1146146475578259e-13,1.1209331371579241e-13,-1.0504168912094217e-12,4.2857138352694474e-13,8.059202947050812e-13,1.1750493958741817e-13,8.156032406074442e-13,6.91701783270321e-13,2.110368095909454e-13,-3.4657666048147894e-13,2.904875126821166e-13,2.0605981488432318e-13,-3.529812694822669e-13,-1.691060503853232e-13,-5.280406032830717e-13,1.808727684513345e-13,-7.898986425289873e-14,2.782851428729323e-13,-7.537792491470961e-13,4.605959271340903e-13,-1.215963567715964e-13,-7.450674666184889e-14,-1.81754309456179e-14,-1.5664206092766666e-13,-3.264251105895799e-13,-5.696917928200243e-13,5.418395021024929e-13
Platelet_count.all_ethnicities.both.dynamic_med_corrected.RAW,6.838362392823443e-12,-2.6739784813458504e-12,3.509759361282679e-13,-4.09881848780705e-12,1.852608406215639e-12,1.9282917069633015e-12,1.714344839514216e-13,6.27404956962734e-13,1.380002655662882e-12,2.3853655967792465e-13,3.11300987626506e-12,-1.637543032618533e-12,-2.3755323443043163e-13,9.211603887949636e-14,-5.99578152400483e-15,2.094646140284545e-13,-3.6058139484892243e-13,-3.416244488880256e-13,-4.074224722397617e-13,2.0085217322638385e-13,-1.6270361175446128e-13,-4.10355476203934e-13,6.862059624423272e-14,-1.4233680284592378e-13,1.1066010084555417e-13,4.351489594768355e-13,3.7498544910276066e-13,4.4741977309915763e-13,-1.4416508307278292e-13,1.0977340188136305e-13,-1.0713241139189511e-14,7.023561101717496e-13,-2.377942462306831e-13,5.340164468611283e-14,2.44712242898106e-13,-3.775902514203855e-14,2.2373322844039017e-13,2.809997444068224e-13,4.266338763532833e-13,-1.716472969508966e-13
Platelet_count.all_ethnicities.both.original.RAW,-0.03678089571117328,-0.01826819348343398,0.00378514272935876,0.01730434905013537,0.02885027721941091,-2.7334643089931e-4,-0.00223777168681546,8.6594350367621e-4,0.00117617346170223,-2.6662147915038e-4,-0.00935896733483285,0.00999471737781799,0.01095416154474693,0.0129219631155427,2.7177012571149e-4,-2.9759948618677e-4,5.8933071309603e-4,0.00111166416291325,-0.00108864167278677,-1.6256320422307e-4,-4.198714979628e-4,-0.00749196746753449,-0.00461222019085804,-0.00194934194768912,0.00451503907831778,0.00691204233493103,0.00232112026811704,-0.00132109444516738,-0.00534830449443473,0.00385880774019276,-0.00162635485724642,0.00113441951350382,-0.00832965816564577,-0.0011827351459124,-8.9751926238345e-4,0.00157061221862879,2.3853745168465e-4,0.00126445480716011,0.00162390915375865,0.00246052855222509
Platelet_count.all_ethnicities.both.2nd_visit.original.RAW,-0.00236952989427054,-0.01897748072135292,-0.01368191183082774,0.01472009459255168,0.01216129435741548,0.00895279026235983,-0.0062328032972483,0.01210478599954711,-0.00340858970788254,9.621613858913e-4,-0.00141984261800908,8.0840378197493e-4,0.00958699374594917,-0.0117097865666947,0.00966334097751435,0.00183162327282981,-0.00743127376107146,0.00752147980482344,-0.01698956744602724,-0.00337606734086785,-0.01476622384542427,-0.00127719240514175,-0.01106449401720454,0.00617023749817718,-0.00366124427799655,-0.00179554685079386,-0.00426790576338178,0.00304735440516459,-0.00317581818854241,0.00755088300203272,0.00929140903024118,-0.00312009992257334,-0.00454714141658064,-0.00269824202441171,0.00263155390546487,0.00574294079532752,0.00573703756193638,-0.00107645340226316,0.00482894312555194,-0.00346230103693727
